IDENTIFIER	VALUE
Solyc01g068180	0.230113391
Solyc01g068190	0.121213355
Solyc01g068200	0.319928954
Solyc01g068210	0.179968864
Solyc01g068240	-0.099415558
Solyc01g068250	-0.404190015
Solyc01g068260	-0.190692434
Solyc01g068270	0.039570518
Solyc01g068280	0.116727033
Solyc01g068290	-0.131159861
Solyc01g068330	-0.234692962
Solyc01g068340	-0.089494536
Solyc01g068350	0.189026605
Solyc01g068360	-0.847044541
Solyc01g068370	-0.299139022
Solyc01g068380	0.773844186
Solyc01g068390	-0.134461978
Solyc01g068400	0.101540737
Solyc01g068450	0.055612597
Solyc01g068460	-0.265919276
Solyc01g068470	-0.541254469
Solyc01g068480	-0.240727891
Solyc01g068490	0.119692093
Solyc01g068500	0.571201942
Solyc01g068510	-2.664439023
Solyc01g068520	-1.859001941
Solyc01g068530	-0.030772705
Solyc01g068540	-0.090716391
Solyc01g068560	0.263209974
Solyc01g068580	-0.003071646
Solyc01g068590	0.089794732
Solyc01g068620	0.219061163
Solyc01g068640	-0.030126598
Solyc01g073650	0.013579096
Solyc01g073660	0.309715803
Solyc01g073680	-0.776073509
Solyc01g073690	0.217139363
Solyc01g073700	-0.078353469
Solyc01g073710	0.10330367
Solyc01g073720	0.908902406
Solyc01g073730	0.281701873
Solyc01g073740	0.442606854
Solyc01g073750	-0.312384752
Solyc01g073770	-0.769529996
Solyc01g073870	0.180809683
Solyc01g073880	0.323509339
Solyc01g073890	-0.219749649
Solyc01g073900	0.187029187
Solyc01g073910	-0.882028283
Solyc01g073920	-0.173861341
Solyc01g073930	0.145759977
Solyc01g073940	0.092367199
Solyc01g073950	0.012711641
Solyc01g073960	-0.130467541
Solyc01g073970	0.227864224
Solyc01g073985	-1.809697466
Solyc01g074000	1.112026517
Solyc01g074010	0.248584164
Solyc01g074020	-0.134752181
Solyc01g074030	1.600495561
Solyc01g079060	-0.346186835
Solyc01g079080	0.017686401
Solyc01g079090	-0.239186963
Solyc01g079100	0.105275777
Solyc01g079110	1.093338307
Solyc01g079150	-1.709864849
Solyc01g079170	-1.63835108
Solyc01g079180	-1.552220415
Solyc01g079200	1.186175458
Solyc01g079210	-0.170729904
Solyc01g079220	0.20061066
Solyc01g079230	-0.203408908
Solyc01g079240	0.895603164
Solyc01g079250	-0.397714785
Solyc01g079260	-0.610745847
Solyc01g079290	-0.963622026
Solyc01g079300	0.703521939
Solyc01g079310	-0.09831516
Solyc01g079320	-0.212373036
Solyc01g079330	-0.014649424
Solyc01g079340	0.123317087
Solyc01g079350	-0.242120249
Solyc01g079360	0.564877822
Solyc01g079370	0.743915908
Solyc01g079390	0.244828119
Solyc01g079400	0.212105925
Solyc01g079410	1.42237769
Solyc01g079420	0.555967726
Solyc01g079430	-0.116176948
Solyc01g079440	-0.2085792
Solyc01g079450	0.152470362
Solyc01g079470	-0.811942714
Solyc01g079480	0.736385137
Solyc01g079490	0.861515621
Solyc01g079500	0.901434571
Solyc01g079510	0.20935369
Solyc01g079520	0.178381398
Solyc01g079530	0.443837657
Solyc01g079535	0.335283187
Solyc01g079550	-0.901517699
Solyc01g079560	-0.460495216
Solyc01g079570	-0.532322773
Solyc01g079580	-0.640061773
Solyc01g079590	0.276617881
Solyc01g079600	0.359131942
Solyc01g079610	0.38988018
Solyc01g079620	0.107732583
Solyc01g079630	-0.223496119
Solyc01g079640	0.146582497
Solyc01g079650	-0.162311934
Solyc01g079660	-0.304884035
Solyc01g079670	0.869500544
Solyc01g079680	-0.047250237
Solyc01g079690	-0.071303076
Solyc01g079700	-0.091718865
Solyc01g079710	-0.661099726
Solyc01g079720	0.146328814
Solyc01g079750	0.153870838
Solyc01g079760	0.34922601
Solyc01g079770	-0.206624231
Solyc01g079780	0.449082979
Solyc01g079790	-0.307497729
Solyc01g079800	-0.076840663
Solyc01g079810	0.169948829
Solyc01g079820	0.489797111
Solyc01g079830	0.408692036
Solyc01g079840	-0.126373086
Solyc01g079850	0.515921587
Solyc01g079860	0.208975016
Solyc01g079870	-0.219938246
Solyc01g079880	-0.693964846
Solyc01g079940	-1.384412176
Solyc01g079950	-0.640364367
Solyc01g079960	-1.826043593
Solyc01g079980	0.429885964
Solyc01g080010	0.101344105
Solyc01g080020	-0.167775544
Solyc01g080040	0.777229498
Solyc01g080070	-0.293124229
Solyc01g080080	0.118172602
Solyc01g080100	1.15784579
Solyc01g080110	0.078323663
Solyc01g080130	-0.111707646
Solyc01g080140	0.125033166
Solyc01g080150	-1.53845809
Solyc01g080160	0.202689213
Solyc01g080170	-0.201507158
Solyc01g080180	0.103605551
Solyc01g080190	-0.019412807
Solyc01g080200	-0.275762044
Solyc01g080210	-0.133862324
Solyc01g080220	-0.65408442
Solyc01g080240	-0.114320693
Solyc01g080250	0.063011546
Solyc01g080260	-0.40300805
Solyc01g080270	0.157131722
Solyc01g080280	-0.253280337
Solyc01g080290	0.101378905
Solyc01g080300	0.310261055
Solyc01g080310	-0.072100008
Solyc01g080330	0.108578126
Solyc01g080340	-0.130862518
Solyc01g080350	0.592052916
Solyc01g080360	-0.292383927
Solyc01g080400	0.417477354
Solyc01g080410	0.153891575
Solyc01g080430	0.165117664
Solyc01g080450	-0.403460329
Solyc01g080460	-1.311353135
Solyc01g080470	-0.47070056
Solyc01g080480	-1.321515893
Solyc01g080500	-0.465849784
Solyc01g080510	-0.162641126
Solyc01g080530	0.026882831
Solyc01g080540	-0.292792246
Solyc01g080570	0.681587652
Solyc01g080580	-3.198307271
Solyc01g080590	-0.631755144
Solyc01g080600	0.895054843
Solyc01g080620	-0.11655091
Solyc01g080640	-0.327138965
Solyc01g080660	-0.209851399
Solyc01g080670	-0.177282454
Solyc01g080680	1.787614428
Solyc01g080690	-0.145866683
Solyc01g080700	-0.436860661
Solyc01g080720	-0.50583158
Solyc01g080740	-0.117187112
Solyc01g080750	-0.016788819
Solyc01g080760	0.079612729
Solyc01g080770	-1.173390111
Solyc01g080780	-0.168937242
Solyc01g080790	1.927071726
Solyc01g080800	-0.720853057
Solyc01g080810	0.123055185
Solyc01g080830	0.624537825
Solyc01g080840	-0.0612269
Solyc01g080850	-0.018393364
Solyc01g080860	-0.107071767
Solyc01g080870	-0.01186601
Solyc01g080880	-0.149448627
Solyc01g080890	1.370156967
Solyc01g080900	-1.866950179
Solyc01g080910	0.409626783
Solyc01g080930	0.386665568
Solyc01g080940	0.160591609
Solyc01g081000	0.331834444
Solyc01g081010	-0.98207978
Solyc01g081020	0.040579795
Solyc01g081030	-0.058549444
Solyc01g081040	-1.010999267
Solyc01g081050	-0.048463773
Solyc01g081060	-0.122047265
Solyc01g081070	0.106760149
Solyc01g081110	0.16378996
Solyc01g081120	0.027755331
Solyc01g081140	-0.201943924
Solyc01g081150	-0.112242499
Solyc01g081185	-0.355037006
Solyc01g081190	-0.645675124
Solyc01g081200	0.007677086
Solyc01g081210	0.31032269
Solyc01g081230	-0.393979776
Solyc01g081240	0.087551585
Solyc01g081270	-0.654920644
Solyc01g081290	-0.02008039
Solyc01g081300	-0.034253761
Solyc01g081310	-0.800169829
Solyc01g081320	-0.272055331
Solyc01g081330	0.29601615
Solyc01g081340	1.741439008
Solyc01g081380	0.367422221
Solyc01g081390	0.07872568
Solyc01g081400	-0.051910648
Solyc01g081410	0.46656377
Solyc01g081420	0.476847416
Solyc01g081430	0.112645481
Solyc01g081440	-0.352728233
Solyc01g081450	-0.180491911
Solyc01g081460	0.159062772
Solyc01g081470	0.03730525
Solyc01g081480	-0.520496544
Solyc01g081490	-0.209596206
Solyc01g081500	0.041730346
Solyc01g081510	-0.594206675
Solyc01g081520	-0.092293787
Solyc01g081540	1.264697679
Solyc01g081560	0.065499642
Solyc01g081570	-0.327237705
Solyc01g081600	-2.186980884
Solyc01g081610	-0.213860157
Solyc01g081630	0.039092708
Solyc01g081640	-0.379406196
Solyc01g086640	-1.32945087
Solyc01g086650	0.138411288
Solyc01g086670	-1.475076946
Solyc01g086690	1.10717903
Solyc01g086700	1.244922677
Solyc01g086710	-0.290529816
Solyc01g086720	-1.60579229
Solyc01g086730	-0.559964601
Solyc01g086740	-0.173527133
Solyc01g086750	-0.109737945
Solyc01g086800	2.164819073
Solyc01g086810	-0.724997846
Solyc01g086820	1.315117747
Solyc01g086850	-0.651546097
Solyc01g086860	-0.116259263
Solyc01g086870	0.263654455
Solyc01g086890	0.044543446
Solyc01g086900	0.002641418
Solyc01g086920	0.191145574
Solyc01g086930	0.508082271
Solyc01g086940	0.128106377
Solyc01g086950	0.09167108
Solyc01g086960	0.029595355
Solyc01g086970	-0.633564748
Solyc01g086975	0.33683117
Solyc01g086980	-0.097501367
Solyc01g086990	-0.108495975
Solyc01g087000	-0.42586285
Solyc01g087005	-0.169602487
Solyc01g087020	0.709155936
Solyc01g087030	-0.333513009
Solyc01g087040	0.202930597
Solyc01g087050	-1.502583634
Solyc01g087060	-0.113753477
Solyc01g087070	-0.732196691
Solyc01g087080	0.160573035
Solyc01g087090	0.00628757
Solyc01g087095	-0.408435717
Solyc01g087120	0.56849038
Solyc01g087150	1.503295413
Solyc01g087160	-0.17745206
Solyc01g087170	-0.08810608
Solyc01g087190	0.050703424
Solyc01g087200	-0.41549756
Solyc01g087210	0.460316718
Solyc01g087230	-0.186909057
Solyc01g087240	-0.541403583
Solyc01g087250	-0.388169532
Solyc01g087260	0.526855451
Solyc01g087270	-1.320321067
Solyc01g087290	-0.0963708
Solyc01g087300	0.210792025
Solyc01g087320	-0.199284736
Solyc01g087330	0.040943652
Solyc01g087340	0.038597575
Solyc01g087350	-0.010385444
Solyc01g087360	0.167283008
Solyc01g087370	0.230186967
Solyc01g087390	0.687701564
Solyc01g087400	0.039261691
Solyc01g087410	0.307495109
Solyc01g087420	-0.260922924
Solyc01g087430	-0.119919071
Solyc01g087440	1.501032623
Solyc01g087450	1.515234392
Solyc01g087470	-0.162857207
Solyc01g087490	-0.189914833
Solyc01g087500	0.173021578
Solyc01g087520	0.318025329
Solyc01g087530	-0.099654813
Solyc01g087540	1.403655764
Solyc01g087550	0.217518028
Solyc01g087560	0.934214881
Solyc01g087570	1.091506506
Solyc01g087580	-0.901717192
Solyc01g087590	1.027842722
Solyc01g087600	0.214158245
Solyc01g087610	0.212442553
Solyc01g087620	0.202084643
Solyc01g087630	0.587807876
Solyc01g087640	0.220155937
Solyc01g087650	0.243059828
Solyc01g087670	-0.268723007
Solyc01g087680	-0.023944347
Solyc01g087690	0.949673528
Solyc01g087710	1.866978466
Solyc01g087720	-0.058659755
Solyc01g087730	-0.0356701
Solyc01g087740	-0.391303676
Solyc01g087750	-0.640587898
Solyc01g087760	-0.89583876
Solyc01g087770	-1.158372308
Solyc01g087780	-0.083949184
Solyc01g087790	0.548630618
Solyc01g087800	-0.564727199
Solyc01g087810	-0.248533879
Solyc01g087820	-0.33761115
Solyc01g087840	-0.142650001
Solyc01g087850	-0.08185835
Solyc01g087860	0.321966236
Solyc01g087870	0.19102635
Solyc01g087880	0.13658851
Solyc01g087890	0.304105617
Solyc01g087900	-0.137318676
Solyc01g087910	-0.104699265
Solyc01g087960	0.763242975
Solyc01g087970	-0.32239291
Solyc01g087980	-0.353238381
Solyc01g087990	-0.391305388
Solyc01g088000	-0.203022845
Solyc01g088020	0.33825766
Solyc01g088030	1.130955548
Solyc01g088040	0.163470614
Solyc01g088050	-0.459552707
Solyc01g088060	0.044286318
Solyc01g088080	-0.130728507
Solyc01g088090	-0.207248814
Solyc01g088100	-0.200041016
Solyc01g088140	0.025633357
Solyc01g088150	0.105638529
Solyc01g088170	0.05912101
Solyc01g088200	0.154584038
Solyc01g088220	0.771913659
Solyc01g088230	0.04270212
Solyc01g088240	-0.122286362
Solyc01g088250	-0.033181772
Solyc01g088260	1.473034846
Solyc01g088275	1.559622814
Solyc01g088300	1.301840124
Solyc01g088310	0.281689257
Solyc01g088350	0.056740026
Solyc01g088370	0.121495362
Solyc01g088380	0.871360477
Solyc01g088390	0.658696438
Solyc01g088400	0.865171023
Solyc01g088410	0.012759973
Solyc01g088430	1.79117268
Solyc01g088440	0.092148945
Solyc01g088450	-0.398940843
Solyc01g088460	0.638482456
Solyc01g088470	0.586827091
Solyc01g088480	0.755673095
Solyc01g088490	-0.105963518
Solyc01g088520	0.318229857
Solyc01g088530	-0.143919698
Solyc01g088550	-0.157501526
Solyc01g088560	0.334588996
Solyc01g088570	0.104287946
Solyc01g088600	-0.039424934
Solyc01g088610	0.595831218
Solyc01g088620	0.229636646
Solyc01g088630	0.258027559
Solyc01g088640	-0.083145764
Solyc01g088650	0.466812395
Solyc01g088660	0.440617075
Solyc01g088670	-0.41408206
Solyc01g088680	0.10085991
Solyc01g088690	-0.044158799
Solyc01g088700	0.13161874
Solyc01g088710	0.151801557
Solyc01g088720	0.055635713
Solyc01g088730	-0.261074069
Solyc01g088740	0.106823243
Solyc01g088750	0.085647269
Solyc01g088760	-1.01878472
Solyc01g088770	0.124822793
Solyc01g088780	0.21475509
Solyc01g088790	0.15900457
Solyc01g088800	-0.060555005
Solyc01g088810	-0.507299787
Solyc01g088820	-0.485791245
Solyc01g088830	0.231763994
Solyc01g089850	-0.086177297
Solyc01g089857	-0.411146814
Solyc01g089870	-0.380962176
Solyc01g089880	-0.582471805
Solyc01g089890	-1.065694359
Solyc01g089900	-0.175092609
Solyc01g089950	0.669314287
Solyc01g089970	0.415404478
Solyc01g089980	0.036142929
Solyc01g089990	0.551286326
Solyc01g090040	-0.114883439
Solyc01g090050	-0.068698095
Solyc01g090120	-3.071187884
Solyc01g090140	-1.439711596
Solyc01g090160	-0.583158524
Solyc01g090170	0.159453532
Solyc01g090180	0.461938282
Solyc01g090190	-0.141622611
Solyc01g090200	0.012585328
Solyc01g090210	0.285798064
Solyc01g090220	0.065347661
Solyc01g090230	0.267705443
Solyc01g090240	-0.010646666
Solyc01g090260	0.069469632
Solyc01g090270	-0.364551819
Solyc01g090280	0.145001081
Solyc01g090290	0.148424394
Solyc01g090340	-0.498724837
Solyc01g090380	-0.032599305
Solyc01g090390	-0.022421118
Solyc01g090410	-0.689436722
Solyc01g090420	-0.059131553
Solyc01g090430	0.00189753
Solyc01g090440	0.45146908
Solyc01g090450	0.323179669
Solyc01g090460	-0.233090864
Solyc01g090470	-0.093049256
Solyc01g090480	0.001287846
Solyc01g090490	-0.230887107
Solyc01g090500	-0.134506003
Solyc01g090510	0.031186996
Solyc01g090515	0.558511516
Solyc01g090550	-0.486248448
Solyc01g090560	-1.092305317
Solyc01g090590	-0.110959779
Solyc01g090650	-0.274551052
Solyc01g090670	-0.057084746
Solyc01g090680	-0.033098527
Solyc01g090690	-0.059806172
Solyc01g090693	1.283862121
Solyc01g090697	2.221131042
Solyc01g090710	2.591598188
Solyc01g090720	-0.105574562
Solyc01g090730	0.076398591
Solyc01g090740	0.662909544
Solyc01g090750	-0.019082329
Solyc01g090760	-1.827719974
Solyc01g090770	0.158733585
Solyc01g090780	0.072993309
Solyc01g090790	-0.446997691
Solyc01g090800	0.801199879
Solyc01g090840	-0.012306136
Solyc01g090850	0.250140164
Solyc01g090860	0.229908372
Solyc01g090880	0.185816358
Solyc01g090890	-0.384591817
Solyc01g090900	0.212332693
Solyc01g090910	0.185495365
Solyc01g090920	-2.066775635
Solyc01g090940	0.108094914
Solyc01g090950	-0.713581609
Solyc01g090965	0.221528501
Solyc01g090990	0.242430472
Solyc01g091010	-1.094259767
Solyc01g091020	0.280023696
Solyc01g091030	0.013396847
Solyc01g091040	-1.734715929
Solyc01g091050	1.08422733
Solyc01g091070	-0.164409185
Solyc01g091080	0.069449745
Solyc01g091090	0.019728356
Solyc01g091120	-0.169923393
Solyc01g091130	-0.181829026
Solyc01g091160	-0.608565264
Solyc01g091170	0.826617532
Solyc01g091190	0.510015525
Solyc01g091200	0.231751629
Solyc01g091210	0.099460956
Solyc01g091220	-0.041494672
Solyc01g091230	0.066135535
Solyc01g091240	-0.01102239
Solyc01g091260	-1.016825345
Solyc01g091270	-0.856507885
Solyc01g091280	-0.118185101
Solyc01g091300	0.372840995
Solyc01g091310	0.058566181
Solyc01g091320	0.155010046
Solyc01g091330	-0.025173725
Solyc01g091340	-0.015809802
Solyc01g091350	-0.168408893
Solyc01g091360	0.292167944
Solyc01g091370	0.05573252
Solyc01g091380	-1.118401675
Solyc01g091390	-0.014948732
Solyc01g091440	-0.367742342
Solyc01g091450	-0.168532012
Solyc01g091460	0.22048695
Solyc01g091480	0.286140814
Solyc01g091500	-0.201083273
Solyc01g091510	-0.038301939
Solyc01g091520	-0.273276838
Solyc01g091530	0.328126041
Solyc01g091550	-0.198848031
Solyc01g091570	-0.037565028
Solyc01g091580	0.106373954
Solyc01g091590	-0.632350184
Solyc01g091600	0.19340471
Solyc01g091610	0.121796763
Solyc01g091620	-0.061494423
Solyc01g091630	0.112055851
Solyc01g091640	0.202852937
Solyc01g091650	0.038029507
Solyc01g091670	2.629041319
Solyc01g091690	0.210484497
Solyc01g091700	-0.378255116
Solyc01g091710	0.07765882
Solyc01g091720	0.113320623
Solyc01g091730	0.327077334
Solyc01g091740	-0.164996774
Solyc01g091750	0.004164391
Solyc01g091770	-0.345219572
Solyc01g091780	0.122810518
Solyc01g091790	-0.950924954
Solyc01g091800	-0.078007708
Solyc01g091820	0.003022843
Solyc01g091830	-1.347915225
Solyc01g091840	-0.191881738
Solyc01g091850	-1.073100875
Solyc01g091860	0.062201642
Solyc01g091880	0.359273225
Solyc01g091890	0.242225903
Solyc01g091900	0.084423463
Solyc01g091910	0.471828168
Solyc01g091920	-0.228687171
Solyc01g091930	1.071366368
Solyc01g091940	-0.132797265
Solyc01g091950	0.222693072
Solyc01g092950	-0.190949781
Solyc01g093960	-0.27235649
Solyc01g093965	0.177097898
Solyc01g093970	0.603052107
Solyc01g093990	-0.376439521
Solyc01g094000	-0.061544797
Solyc01g094010	0.220161156
Solyc01g094020	0.22080243
Solyc01g094030	0.066412097
Solyc01g094040	-0.628340557
Solyc01g094050	0.504946182
Solyc01g094060	0.351500891
Solyc01g094070	2.647191579
Solyc01g094080	-0.247969473
Solyc01g094090	2.449032387
Solyc01g094110	-0.600367651
Solyc01g094130	0.048650158
Solyc01g094140	-0.562104414
Solyc01g094150	0.067057692
Solyc01g094170	0.110468486
Solyc01g094180	0.331974136
Solyc01g094190	0.019626636
Solyc01g094200	0.094843174
Solyc01g094210	-0.653624656
Solyc01g094220	-0.34094604
Solyc01g094230	-0.68524126
Solyc01g094240	-1.0780702
Solyc01g094260	-2.109560215
Solyc01g094280	-0.614389965
Solyc01g094290	0.309434151
Solyc01g094320	-0.884423014
Solyc01g094330	-0.446599311
Solyc01g094340	-0.372857694
Solyc01g094350	-0.044627977
Solyc01g094360	0.248945117
Solyc01g094370	1.420103555
Solyc01g094380	0.076391308
Solyc01g094410	-0.651256251
Solyc01g094420	0.128277841
Solyc01g094460	-0.910477763
Solyc01g094470	0.267187718
Solyc01g094480	-0.417878903
Solyc01g094500	-0.289443652
Solyc01g094520	0.257389779
Solyc01g094530	0.216888496
Solyc01g094540	-0.345918054
Solyc01g094550	0.616202439
Solyc01g094560	-0.055333496
Solyc01g094570	-0.03680976
Solyc01g094580	-0.142703141
Solyc01g094590	0.093264449
Solyc01g094600	0.380667521
Solyc01g094620	-0.047075639
Solyc01g094630	-0.174309851
Solyc01g094640	0.010266479
Solyc01g094650	0.361251719
Solyc01g094660	0.209266038
Solyc01g094670	-0.184348042
Solyc01g094680	-0.120505613
Solyc01g094690	-0.53182061
Solyc01g094700	0.351095353
Solyc01g094720	0.16173931
Solyc01g094750	0.434641009
Solyc01g094760	0.462329719
Solyc01g094770	-0.029451718
Solyc01g094780	0.257842603
Solyc01g094790	-1.500229629
Solyc01g094800	-0.054658101
Solyc01g094810	-0.043927672
Solyc01g094820	-0.314018573
Solyc01g094830	-0.043460198
Solyc01g094840	-0.681563194
Solyc01g094850	-0.238872166
Solyc01g094860	-0.029015979
Solyc01g094870	1.734860956
Solyc01g094880	0.156909787
Solyc01g094890	-1.458667047
Solyc01g094910	-0.67194708
Solyc01g094920	0.044137445
Solyc01g094930	0.000940307
Solyc01g094940	0.295594393
Solyc01g094950	-0.036258508
Solyc01g094960	0.436601564
Solyc01g094970	1.650782019
Solyc01g094990	-0.94212562
Solyc01g095000	-0.429084495
Solyc01g095010	-0.28421176
Solyc01g095020	-0.401153147
Solyc01g095030	-0.700495009
Solyc01g095040	-0.162034746
Solyc01g095050	-0.215127336
Solyc01g095060	-0.63783595
Solyc01g095070	0.532053915
Solyc01g095090	0.626853899
Solyc01g095100	-0.136432673
Solyc01g095110	0.029427821
Solyc01g095120	0.089252725
Solyc01g095130	0.317460463
Solyc01g095140	0.670184664
Solyc01g095150	-0.184461997
Solyc01g095160	0.108686369
Solyc01g095180	-0.137316304
Solyc01g095190	-0.458029459
Solyc01g095200	-0.057274714
Solyc01g095210	0.959581032
Solyc01g095220	-0.220613359
Solyc01g095230	0.096304662
Solyc01g095240	-0.629147187
Solyc01g095270	0.044953666
Solyc01g095280	0.428009884
Solyc01g095290	0.178943409
Solyc01g095300	-0.125263899
Solyc01g095310	-0.227757457
Solyc01g095320	-2.152545513
Solyc01g095330	-2.527258394
Solyc01g095360	0.468010571
Solyc01g095370	-0.076752296
