target_id	CV	F1	F1_hab	F2_127	F2_151	F2_28	F2_411	F2_445	F2_73	PI127826
Solyc00g047180	0	0	0	2	0	0	3	2.25014	0	0
Solyc00g047190	0	1	1	8	6	0	8	15	11	4
Solyc00g047200	41	16	8	11	8	9	24	34	13	24
Solyc00g047700	5063.13	2531.34	1400.13	2686.49	1755.14	4522.39	2710.97	4165.23	2220.01	1594.67
Solyc00g048510	41.5479	0	2	0	0	3	0	0	0	0
Solyc00g048515	0	0	0	0	0	0	0	0	0	0
Solyc00g049210	37	29	30	95	55	16	137	227	44	28.8428
Solyc00g049220	0	0	1	0	3	2	0	1	0	0
Solyc00g049520	278	114	2433	43	12	305	64	67	63	118
Solyc00g049920	0	0	0	0	0	0	0	0	0	0
Solyc00g050020	0	0	0	0	0	0	0	0	0	0
Solyc00g050030	0	0	0	0	0	0	0	0	0	0
Solyc00g050130	279	177	35	49.3575	489	137	223	64.5216	149	63
Solyc00g050430	209	98	55	26	65	145	137	169	139	76
Solyc00g052430	19.4854	0	32	50.7603	33.2222	12.4929	58.4807	74.8474	51.7012	16.5374
Solyc00g052540	0	0	1	12	3	0	14	45	9	2
Solyc00g052545	0	0	0	0	0	0	0	0	0	0
Solyc00g052940	0	0	0	4	0	13	6	11	2	0
Solyc00g053440	865	359	421	133	132	187	271	300	161	800
Solyc00g053740	0	0	0	0	0	0	0	0	0	0
Solyc00g055940	0	0	0	0	0	0	0	0	0	0
Solyc00g055950	0	0	0	0	0	0	0	0	0	0
Solyc00g055960	0	0	0	0	0	0	0	0	0	0
Solyc00g055970	0	0	0	0	0	0	0	0	0	0
Solyc00g055980	0	0	0	0	0	0	0	0	0	0
Solyc00g055985	0	0	0	0	0	0	0	0	0	0
Solyc00g056180	0	0	0	0	0	0	0	0	0	0
Solyc00g056680	78	164	158	181	94	110	122	147	104	466
Solyc00g057280	0	0	0	0	0	0	0	0	0	0
Solyc00g057880	4	3	4	0	19	7	10	2.00256	9	2
Solyc00g058480	0	0	0	0	0	0	0	0	0	0
Solyc00g058900	0	0	0	0	0	0	0	0	0	0
Solyc00g059100	173	90	146	104	114	107	82	127	141	139
Solyc00g059500	558.399	367.804	525.083	294.976	113.081	236.454	184.761	235.12	152.648	436.919
Solyc00g059505	0	0	0	0	0	0	0	0	0	0
Solyc00g060700	0	0	0	0	0	0	0	0	0	0
Solyc00g060710	0	0	0	0	0	0	0	0	0	0
Solyc00g060810	0	0	0	0	0	0	0	0	0	0
Solyc00g063110	0	0	0	0	0	0	0	0	0	0
Solyc00g063510	0	0	0	0	0	0	0	0	0	0
Solyc00g065510	3	1	3	6	1	1	2	1	0	0
Solyc00g065610	0	0	0	0	0	0	0	0	0	0
Solyc00g065620	0	0	0	0	0	0	0	0	0	0
Solyc00g065630	0	0	0	0	0	0	0	0	0	0
Solyc00g065930	0	0	0	0	0	0	0	0	0	0
Solyc00g065940	0	0	0	0	0	0	0	0	0	0
Solyc00g066140	0	0	0	0	0	0	0	0	0	0
Solyc00g066150	0	0	0	0	0	0	0	0	0	0
Solyc00g066155	0	0	1	0	0	1	2	0	0	0
Solyc00g066350	0	0	0	0	0	0	0	0	0	0
Solyc00g068970	5031.6	1811.16	1184.1	544.635	316.138	313.277	403.545	728.589	266.507	2251.53
Solyc00g068980	12049	6438	1636	2083	185	849	3478	540	2286	5785
Solyc00g068985	0	0	0	0	0	0	0	0	0	0
Solyc00g069680	0	0	0	0	0	0	0	0	0	0
Solyc00g069880	0	2	19	14	16	3	18	43	11	52
Solyc00g069883	0	0	0	0	0	0	0	0	0	0
Solyc00g069887	0	0	0	0	0	0	0	0	0	0
Solyc00g071180	3739	10	0	1137	5	212	28	1	13	0
Solyc00g071580	0	0	0	0	0	0	0	0	0	0
Solyc00g071590	0	0	0	0	0	0	0	0	0	0
Solyc00g071600	0	0	0	0	0	0	0	0	0	0
Solyc00g072100	309	136	582	429	235	442	341	476	343	2212
Solyc00g072400	0	0	0	0	1	0	0	0.570958	0	0
Solyc00g072405	0	0	0	0	0	0	0	0	0	0
Solyc00g072800	78	31	1	24	50	26	38	65	31	12
Solyc00g073900	0	0	0	0	0	0	0	0	0	0
Solyc00g073910	0	0	0	0	0	0	0	0	0	0
Solyc00g074210	0	0	0	0	0	3	0	0	0	0
Solyc00g074810	0	0	0	0	0	0	0	0	0	0
Solyc00g074820	0	0	0	0	0	0	0	0	0	0
Solyc00g074830	0	0	0	0	0	0	0	0	0	0
Solyc00g075030	0	0	0	0	0	0	0	0	1.83362	0
Solyc00g075035	2	25	7	45	7	25	38	84	2	0
Solyc00g076250	0	0	0	0	0	0	0	0	0	0
Solyc00g080750	56	568	650	1192.86	338	733	307	885	622	880
Solyc00g082150	3969.71	879.828	523.933	912.128	132.239	1354.54	184.782	923.104	943.96	801.937
Solyc00g084650	0	2.06628	0	18.8871	1.00207	1.0257	0	2.00475	3	0
Solyc00g084750	0	1	2	0	2.0152	0	2	0	4	0
Solyc00g084760	2	1.15732	0	7.11291	4	5.9743	0	2	1	0
Solyc00g084870	0	0	0	0	0	0	0	0	0	0
Solyc00g085070	39.7126	8.3102	0	7.45764	0	0	58.1696	0	32.6959	0
Solyc00g085770	0	0	0	0	0	0	0	0	0	0
Solyc00g085780	0	0	0	0	0	0	0	0	0	0
Solyc00g088080	0	0	0	0	0	0	0	0	0	0
Solyc00g088090	0	0	0	0	0	0	0	0	0	0
Solyc00g088190	0	0	0	0	0	0	0	0	0	0
Solyc00g088200	0	0	0	0	0	0	0	0	0	0
Solyc00g088210	0	0	0	0	0	0	0	0	0	0
Solyc00g090110	0	0	0	0	0	0	0	0	0	0
Solyc00g090115	0	0	0	0	0	0	0	0	0	0
Solyc00g090120	0	0	0	0	0	0	0	0	0	0
Solyc00g090130	0	0	0	2	0	0	2	0	0	0
Solyc00g090430	0	0	0	0	0	0	0	0	0	0
Solyc00g090630	0	0	0	0	0	0	0	0	0	0
Solyc00g090640	0	0	0	0	0	0	0	0	0	0
Solyc00g090650	0	0	0	0	0	0	0	0	0	0
Solyc00g090660	0	0	0	0	0	0	0	0	0	0
Solyc00g090860	0	0	0	0	0	0	0	0	0	0
Solyc00g090870	207	210	224	204	197	228	257	272	194	310
Solyc00g091170	2303	884	2859	838	769	1981	1089	1327	1443	4217
Solyc00g092870	0	0	0	0	0	0	0	0	0	0
Solyc00g092880	0	0	0	0	0	0	0	0	0	0
Solyc00g092890	0	0	0	0	0	0	0	0	0	0
Solyc00g092900	0	0	0	0	0	0	0	0	0	0
Solyc00g093000	0	0	0	0	0	1	1	2	0	0
Solyc00g093100	0	0	0	0	0	0	0	0	0	0
Solyc00g094010	0	0	0	0	0	0	0	0	0	0
Solyc00g094020	0	0	0	0	0	0	0	0	0	0
Solyc00g094520	2	2	3	31	46	2	47	142	15	4
Solyc00g094530	62	24	22	37	55	18	57	174	20	39
Solyc00g094540	25	7	15	32	11	0	47	141	13	20
Solyc00g094550	1	0	0	5	1	4	3	1	1	1
Solyc00g095450	0	0	0	0	0	0	0	0	0	0
Solyc00g095460	0	0	0	0	0	0	0	0	0	0
Solyc00g095465	277.127	188.285	285.31	237.134	323.799	182.344	203.897	121.869	196.901	236.623
Solyc00g095860	1871.42	1111.38	2206.31	692.51	588.743	828.361	356.547	1938.73	631.927	2661.89
Solyc00g096060	0	0	0	0	0	0	0	0	0	0
Solyc00g096460	123	232	68	40	55	44	60	38	58	141
Solyc00g097260	0	0	0	0	0	0	0	0	0	0
Solyc00g097960	137	40	88	47	98	92	33	47	78	79
Solyc00g098560	265	295	174	208	186	176	279	137	271	261
Solyc00g099160	120	14.5	0	0	1.95E-07	16	0.00223515	8.5	0	0
Solyc00g099460	0	0	0	0	0	0	0	0	0	0
Solyc00g099470	0	0	0	0	0	0	0	0	0	0
Solyc00g099570	0	0	0	0	0	0	0	0	0	0
Solyc00g099580	243	75	64	107	93	106	123	37	57	123
Solyc00g099880	0	0	0	0	0	0	0	0	0	0
Solyc00g100880	0	0	0	22	0	0	0	3	0	0
Solyc00g101700	0	0	0	0	0	0	0	0	0	0
Solyc00g102400	0	16.9081	0	59.8402	17.2748	0	23.3797	76.6605	0	1.58E-08
Solyc00g104200	0	0	0	0	0	0	0	0	0	0
Solyc00g104210	0	0	0	0	0	0	0	0	0	0
Solyc00g104310	0	0	0	0	0	0	0	0	0	0
Solyc00g104320	0	0	0	0	0	0	0	0	0	0
Solyc00g104330	0	0	0	0	0	0	0	0	0	0
Solyc00g104333	0	0	0	0	0	0	2	0	0	0
Solyc00g104337	0	0	0	0	0	0	0	0	0	0
Solyc00g104630	0	0	0	0	0	0	0	0	0	0
Solyc00g104730	0	0	0	0	0	0	0	0	0	0
Solyc00g104740	0	0	0	0	0	0	0	0	0	0
Solyc00g104940	0	1	0	0	12.9537	0	9.90984	1	4	0
Solyc00g106650	0	0	0	0	0	0	0	0	0	0
Solyc00g107050	0	0	0	0	0	0	0	0	0	0
Solyc00g107055	102	68	1	28	480	13	215	295	131	2
Solyc00g108550	0	0	0	5	5	2	6	14	1	2
Solyc00g108555	0	0	0	0	0	0	0	0	0	0
Solyc00g109450	0	0	0	0	0	0	0	0	0	0
Solyc00g109850	0	0	0	0	0	0	0	0	0	0
Solyc00g109860	0	0	0	1	2	0	2	0	0	0
Solyc00g110060	0	0	0	0	0	0	0	0	0	0
Solyc00g110070	0	0	0	0	0	0	0	0	0	0
Solyc00g110370	0	0	9.87627	0	0	0	0	0	2.53034	0
Solyc00g110870	1102	321	1224	1053	339	1199	706	1314	680	1439
Solyc00g111170	0	0	0	0	0	0	0	0	0	4.63583
Solyc00g111370	0	0	0	0	0	0	0	0	0	0
Solyc00g111770	0	0	0	0	0	0	0	0	0	0
Solyc00g111780	0	0	0	0	0	0	0	0	0	0
Solyc00g112190	0	12	9	17	8	2	23	32	10	4
Solyc00g112490	0	0	0	0	0	0	0	0	0	0
Solyc00g112500	0	0	0	0	0	0	0	0	0	0
Solyc00g112505	0	0	0	0	0	0	0	0	0	0
Solyc00g112600	0	0	0	0	0	0	0	0	0	0
Solyc00g112700	0	0	0	0	0	0	0	0	0	0
Solyc00g112710	0	0	0	0	0	0	0	0	0	0
Solyc00g112810	0	0	0	0	0	0	0	0	0	0
Solyc00g112820	0	0	0	0	0	0	0	0	0	0
Solyc00g112930	0	2.63799	5	21.6501	89.0578	7	49.4424	19.4692	10.8908	16
Solyc00g113730	0	0	0	0	0	0	0	0	0	0
Solyc00g113740	0	0	0	0	0	0	0	0	0	0
Solyc00g113750	0	0	0	0	0	0	0	0	0	0
Solyc00g114550	0	0	0	0	0	0	0	0	0	0
Solyc00g117450	1386	616	1307	384	393	1226	919	484	934	1494
Solyc00g117650	0	0	0	0	0	0	0	0	0	0
Solyc00g117653	5.27894	0	1	5.07702	9.73977	1.88556	7.68117	10.0689	8.87503	1
Solyc00g117655	16.2568	11.5991	1.43078	8.77653	10.0343	4.2371	8.58823	35.0808	14.4854	0
Solyc00g117657	0	0	0	0	0	0	0	1	0	0
Solyc00g118680	2.63261	5.30293	29.0755	66.5644	41.1995	26.3908	44.6307	102.572	13.8409	27.0712
Solyc00g118690	11.1106	3.09796	9.49375	23.8398	16.7661	9.37208	17.781	82.3468	8.67371	11.6818
Solyc00g120120	0	0	0	0	0	0	0	0	0	0
Solyc00g120820	0	0	0	0	0	0	0	0	0	0
Solyc00g120830	0	0	0	0	0	0	0	0	0	0
Solyc00g120930	0	0	0	0	0	0	0	0	0	0
Solyc00g121230	0	0	0	0	0	0	0	0	0	0
Solyc00g121235	0	0	0	0	0	0	0	0	0	0
Solyc00g122530	0	0	0	0	0	0	0	0	0	0
Solyc00g123030	0	0	0	0	0	0	0	0	0	0
Solyc00g123040	0	0	0	0	0	0	0	0	0	0
Solyc00g123240	0	0	0	0	0	0	0	0	1	0
Solyc00g124840	0	0	0	0	0	0	0	0	0	0
Solyc00g124850	0	0	0	0	0	0	0	0	0	0
Solyc00g124860	0	0	0	0	0	0	0	0	0	0
Solyc00g125260	0	0	0	0	0	0	0	0	0	0
Solyc00g125270	0	0	0	0	0	0	0	0	0	0
Solyc00g125275	6.68818	16.301	1	4	47.6753	9.24495	0	9.00256	7	0
Solyc00g125980	2	7.93402	3	6.39136	5.65431	8.70443	14.129	35.0144	10.3035	0
Solyc00g125990	18	8	8	51.7579	22.9821	8.15375	23.7283	159.397	7.31861	25
Solyc00g126000	5	3	0	5	2	2	6	3	0	2
Solyc00g126010	0	0	0	0	0	0	1	0	0	0
Solyc00g126420	0	0	0	0	0	0	0	0	0	0
Solyc00g126430	0	0	0	0	0	0	0	0	0	0
Solyc00g126440	0	0	0	0	0	0	0	0	0	0
Solyc00g127540	0	0	0	0	0	0	0	0	0	0
Solyc00g127545	0	0	0	0	0	0	0	0	0	0
Solyc00g127550	0	0	0	0	0	0	2	0	1	0
Solyc00g127560	0	0	0	0	0	0	0	0	1	0
Solyc00g127660	552.041	435.433	570.326	502.011	203.544	374.225	314.033	482.516	333.318	475.166
Solyc00g127670	314.959	200.567	234.674	193.989	202.456	301.775	260.967	184.484	244.682	182.834
Solyc00g127870	806	245	370	135	103	240	247	206	225	421
Solyc00g128870	536	557	420	777	827	810	1066	1203	848	280
Solyc00g128875	0	0	0	0	0	0	0	0	0	0
Solyc00g129670	0	0	0	0	0	0	0	0	0	0
Solyc00g129680	0	0	0	0	0	0	0	0	0	0
Solyc00g129685	0	0	0	0	0	0	0	0	0	0
Solyc00g129880	0	0	0	0	0	0	0	0	0	0
Solyc00g129980	0	0	0	0	0	0	0	0	0	0
Solyc00g130180	0	0	0	0	0	0	0	0	0	0
Solyc00g130190	0	0	0	0	0	0	0	0	0	0
Solyc00g130290	0	0	0	0	0	0	0	0	0	0
Solyc00g130690	0	0	0	0	0	0	0	0	0	0
Solyc00g130700	0	0	0	0	0	0	0	0	0	0
Solyc00g130800	0	0	0	0	0	0	0	0	0	0
Solyc00g130810	0	0	0	0	0	0	0	0	0	0
Solyc00g131610	0	0	0	0	0	0	0	0	0	0
Solyc00g133110	82	43.0027	28.0152	15.0023	65.0126	47	21.0015	24	42.0154	41.0337
Solyc00g133710	0	0	0	0	0	0	0	0	0	0
Solyc00g133720	0	0	0	0	0	0	0	0	0	0
Solyc00g134620	0	0	0	1	0	0	0	0	0	0
Solyc00g134820	0	0	0	0	0	0	0	0	0	0
Solyc00g134830	0	0	0	0	0	0	0	0	0	0
Solyc00g134840	0	0	0	0	0	0	0	0	0	0
Solyc00g135040	0	0	0	0	0	0	0	0	0	0
Solyc00g135050	0	0	0	0	0	0	0	0	0	0
Solyc00g135060	0	0	0	0	0	0	0	0	0	0
Solyc00g135260	0	0	0	0	0	0	0	0	0	0
Solyc00g136260	8	40	5	32	207	135	111	86	62	17
Solyc00g136560	2952	2364	562	882	264	200	339	362	282	3579
Solyc00g136565	213.716	17	23	13	3	7	3	3.96835	2	17
Solyc00g139760	0	0	0	0	0	0	0	0	0	0
Solyc00g140060	1451	1170	690	1051	612	1124	297	892	970	812
Solyc00g141360	0	0	0	0	0	0	0	0	0	0
Solyc00g141560	0	2.41379	0.845687	0	2	1	2	2	0	2
Solyc00g142160	0	0	2	17	7	2	3	19	2	1
Solyc00g142170	4	2	13	49	44	10	55	135	27	36
Solyc00g143770	88	67	46	1	0	4	1	4	5	102
Solyc00g143777	0	0	0	0	0	0	0	0	0	0
Solyc00g144470	0	0	0	0	0	1	0	0	0	0
Solyc00g145170	0	5.74964	0	79.9631	1.00054	1	0	4.02587	0	0
Solyc00g147570	4	8	9.97658	17.357	21.8986	3.4996	14	23	9.26299	28
Solyc00g147577	0	0	0	0	0	0	0	0	0	0
Solyc00g153680	0	2	0	0	8	3	3	0	2	0
Solyc00g153980	1	0	2	0	0	0	0	5	0	3
Solyc00g154480	0	0	0	0	0	8	0	0	0	0
Solyc00g154980	0	0	0	0	0	0	0	0	0	0
Solyc00g156980	785	168	2272	287	32	548	395	402	272	2087
Solyc00g157080	0	0	0	0	1.97946	6.3915	0	0	0	0
Solyc00g157083	0	0	0	0	6.02054	4.6085	0	0	0	0
Solyc00g157087	0	0	0	0	0	0	0	0	0	0
Solyc00g160780	99.8946	31.5796	66.9121	5.38029	5	18.8248	8.83876	17.5393	9.15821	77.7258
Solyc00g160785	0	0	0	1	0	0	0	0	0	0
Solyc00g164580	6	2	0	12	11	6	7	11	17	0
Solyc00g164680	377.066	680.478	166	383.42	633.028	389.849	535.22	571.733	356.839	164
Solyc00g165190	0	0	0	0	1	5	0	0	0	0
Solyc00g165195	3	0	0	0	0	0	0	0	0	0
Solyc00g167290	0	0	0	0	0	0	0	0	0	0
Solyc00g167300	0	0	0	0	0	0	0	0	0	0
Solyc00g167800	0	0	0	0	0	0	0	0	0	0
Solyc00g170200	35	1481	810	767	2773	2355	1898	3089	1281	406
Solyc00g170210	109	90	31	65	50	40	37	30	62	100
Solyc00g170510	0	0	0	0	0	0	0	0	0	0
Solyc00g171710	8	3	0	2	0	1	0	0	1	0
Solyc00g171810	89.2514	45.9949	24.3358	737.989	605.411	102	583.991	1430.69	262.664	122.719
Solyc00g172410	85.768	73.4095	4	0	32.7432	2.24296	3.6366	0	24.2141	11
Solyc00g173430	0	0	0	0	1	1	0	0	0	0
Solyc00g174330	10.1016	98.1821	1	20	48.8852	133.122	168	97	132.17	0
Solyc00g174340	1304.9	42870.3	1	0	1999.6	3376.16	0	0	17702	0
Solyc00g174345	0	0	0	0	0	0	0	0	0	0
Solyc00g178340	2	96	0	0	0	0	7	32	0	0
Solyc00g179240	926	561	822	109	79	93	94	145	138	903
Solyc00g180440	7	3.00672	10.7724	26.0742	19.1158	33	36.576	28.2257	8.88996	0
Solyc00g180840	1	0	0	0	0	0	0	0	0	0
Solyc00g181240	0	0	0	0	1	0	4	2	2	8
Solyc00g181250	0	0	7	28	25	1	17	64	12	0
Solyc00g183050	21	20	13	2	3	3	6	2	5	24
Solyc00g183055	0	0	0	0	0	0	0	0	0	0
Solyc00g183550	0	0	0	0	0	0	0	0	0	0
Solyc00g183555	0	0	0	0	0	0	0	0	0	0
Solyc00g184350	453.844	439.342	163.749	356.214	419.121	141.266	464.296	402.117	373.952	279.436
Solyc00g184357	0	0	0	2	0	2	0	0	0	0
Solyc00g185750	0	0	0	0	0	0	0	0	0	0
Solyc00g185850	0	0	0	0	0	0	0	0	0	0
Solyc00g187050	0	0	0	0	0	0	0	0	0	0
Solyc00g188750	0	0	0	0	0	0	0	0	0	0
Solyc00g188850	21	18	13	4	6	150	75	36	39	24
Solyc00g188853	0	0	0	0	0	5	4	5	4	0
Solyc00g188855	0	0	0	0	0	0	0	0	0	0
Solyc00g188857	1618	1039	822	1441	618	1797	1441	1412	2316	979
Solyc00g195350	0	4	0	0	0	0	4	0	2	0
Solyc00g195360	1368	330	88	204	96	239	96	37	305	60
Solyc00g198360	0	0	0	0	0	0	0	0	0	0
Solyc00g201060	0	0	0	0	0	0	0	0	0	0
Solyc00g201160	134	558.737	207.864	191	160.562	203	198.581	123	127	114
Solyc00g201165	0	0	0	0	0	0	0	0	0	0
Solyc00g202560	0	0	0	0	0	0	0	0	0	0
Solyc00g203660	438	123	132	38	98	114	132	135	118	146
Solyc00g207960	0	0	9.12373	0	0	0	0	0	3.46966	4
Solyc00g209460	2	5	9	3	1	0	0	4	5	0
Solyc00g210860	0	0	0	8	10	0	22	52	2	0
Solyc00g212260	0	0	0	0	0	0	0	0	0	0
Solyc00g212265	0	0	0	0	0	0	0	0	0	0
Solyc00g213960	0	0	0	0	0	0	0	0	0	0
Solyc00g215560	39.9439	54	98.6541	56.3453	95	23.8184	28	37.5054	31.5499	135
Solyc00g217560	36.2306	17.4509	0	0	0	6.71858	0	0	1.07779	0
Solyc00g217960	32	140	131	272	134	131	167	212	229	141
Solyc00g218560	0	0	0	0	0	0	0	0	0	0
Solyc00g222060	0	0	0	1	0	0	0	0	0	0
Solyc00g222063	0	0	0	0	0	0	0	0	0	0
Solyc00g222067	0	0	0	0	0	0	0	0	0	0
Solyc00g226760	0	0	0	0	0	0	0	0	0	0
Solyc00g227860	1025	769	899	527	310	717.169	1350	1023	640	495
Solyc00g227960	0	0	0	0	0	0	0	0	0	0
Solyc00g230060	74	57	4	9	121	1	73	94	57	12.3188
Solyc00g230070	22.5235	0	1.75525	0	0	0	0	5	0	8
Solyc00g230080	27	17	86	23	27	18	42	89	10	26
Solyc00g230280	0	0	0	0	0	0	0	0	0	0
Solyc00g231680	0	1	0	0	5	0	0	0	0	0
Solyc00g231780	21.5657	7	11	0	3.68106	6	16.5954	6.42086	4	8
Solyc00g233480	0	162.565	1	2	13.1116	10	13	0	1	6
Solyc00g237680	0	14	0	2	0	0	2	0	0	0
Solyc00g240580	0	0	0	0	0	0	0	0	0	0
Solyc00g244280	0	0	0	4	0	1	5	13	2	1
Solyc00g244290	25	18	21	95.8012	94	35	127	790	58	39
Solyc00g244300	2	6	1	14	13	7	22	119	10	0
Solyc00g244305	0	0	0	0	0	0	0	0	0	0
Solyc00g245200	0	0	0	0	0.333002	0	0	0	0	0
Solyc00g247300	0	38.5362	0	0	17.0919	3	12	4	0	0
Solyc00g247305	0	9	6	6.66633	10	18.5495	3.19646	4.73057	7	0
Solyc00g249200	0	0	0	0	0	10	1	0	0	0
Solyc00g249205	0	0	0	0	0	0	0	0	0	0
Solyc00g249900	57	33	52	2	8	8	8	5	2	84
Solyc00g249910	0	0	0	2.1792	0	0	0	0	2	0
Solyc00g254110	0	0	0	0	0	0	0	0	0	0
Solyc00g254910	0	8.03239	0	0	0	0	0	0	1	0
Solyc00g255510	0	0	0	1	0	0	0	0	0	0
Solyc00g256710	323.579	136.701	204.19	208.631	56.6809	219.1	108.15	219.547	181.683	185.897
Solyc00g257110	2	4	6	9	7	6	2	3	2	7
Solyc00g265110	2.16552	8.41809	21.0578	5.46682	6.26967	9.18848	15	13.4629	14.6225	36.4407
Solyc00g265510	0	0	0	0	0	0	0	0	0	0
Solyc00g266110	0	0	0	0	0	0	0	0	0	0
Solyc00g268310	0	0	0	0	0	0	0	0	0	0
Solyc00g269810	0	0	0	0	0	0	0	0	0	0
Solyc00g270510	0	0	0	0	0	0	0	0	0	0
Solyc00g272810	8	23	2	11	0	115	6	24	1	0
Solyc00g273110	430	311	0	0	145	252	86	145	57	299
Solyc00g275310	0	0	0	1	0	0	0	0	0	0
Solyc00g277510	857	322.552	92.4225	8.25737	9.79793	11.8001	14.0896	9.18909	3.02269	245.485
Solyc00g278110	271	129.237	48.015	34	61	427.155	47.0294	21	153.484	207
Solyc00g280110	30	40	0	10	1	0	46	13	2	0
Solyc00g281110	4	3	3	7	9	3	7	12	9	9
Solyc00g282510	0	165.429	22.9115	706.232	219.261	108.884	296.614	1.03163	172.835	8.69352
Solyc00g283010	0	0	0	0	0	0	0	0	0	0
Solyc00g283110	0	0	0	4	0	0	0	0	0	0
Solyc00g284510	0	0	0	0	0	0	0	4	0	0
Solyc00g286010	0	0	0	0	0	0	0	0	0	0
Solyc00g286020	0	0	0	0	0	0	0	0	0	0
Solyc00g286030	0	0	0	0	0	0	0	0	0	0
Solyc00g289230	146	1169.7	156.395	1235.62	1077.9	342.622	346.874	509.782	394.655	305.135
Solyc00g294230	0	5.13373	26.2274	7.60994	0	2	5.13206	3.85548	1.29037	40.081
Solyc00g294233	0	0	0	0	0	0	0	0	0	2
Solyc00g294237	0	10	2	15	0	0	0	0	8	0
Solyc00g300730	0	0	0	0	0	0	0	0	0	0
Solyc00g304030	1026.12	370.878	65.4341	303.572	205.634	267.132	193.988	95.044	343.832	31.2313
Solyc00g304035	13	39	0	126	27	5	0	10	71	51
Solyc00g306830	0	0	0	0	0	0	0	0	0	0
Solyc00g308530	0	0	0	0	0	0	0	0	0	0
Solyc00g308930	0	0	0	0	0	0	0	0	0	0
Solyc00g309530	2	5	0	5	3	3	4	8	5	0
Solyc00g311230	43	59	50	102	61	107	113	103	59	69
Solyc00g313030	0	0	2	0	0	0	6	2	0	6
Solyc00g316530	0	0	5.47629	13	14.8445	1	21.9273	34	14.576	1
Solyc00g318130	0	447.651	846.247	227	217	132.129	0	265	1	1214.57
Solyc00g318830	0	0	0	0	0	0	0	0	0	0
Solyc00g318835	0	0	0	0	0	0	0	0	0	0
Solyc00g320430	0	2	0	53	26	8	54	255	22	6
Solyc00g322630	0	0	0	0	0	0	0	0	0	0
Solyc00g322635	1450	23	56	68	0	317	66	79	23	11
Solyc01g005000	278	14	25	16	8	80	25	14	10	0
Solyc01g005010	70	123	23	110	105	147	399	136	203	9
Solyc01g005020	3626	3154	2930	2694	2210	3192	2733	2930	3460	3621
Solyc01g005030	1640.04	1776.79	2012.88	1844.12	2137.85	1897.59	1881.8	2035.66	2341.92	2064.86
Solyc01g005040	1	142	11	367	4	83	19	18	2	0
Solyc01g005050	0	0	0	1	0	0	0	0	0	0
Solyc01g005060	45.961	32.206	5.12279	12.8799	7.15335	15.4099	9.2002	11.3386	6.07985	6.13928
Solyc01g005070	1	0	0	0	0	1	0	0	0	0
Solyc01g005080	3434	2374	1958	1632	1199	1535	1850.31	1603	1787	1710
Solyc01g005090	0	2	5	2	2	5	10	0	2	8
Solyc01g005100	516	321	459	502	544	448	358	322	306	567
Solyc01g005110	497	331	272	198	102	155	99	162	124	333
Solyc01g005120	65	170	94	160	441	212	359	412	117	126
Solyc01g005130	1190	585	860	465	421	961	724	547	816	717
Solyc01g005140	0	169	4	21	10	10	30	6	42	0
Solyc01g005150	84	0	2	0	1	26	3	1	3	0
Solyc01g005160	2	7	6	14	3	6	5	14	4	7
Solyc01g005170	16	16	4	13	8	15	12	4	13	1
Solyc01g005180	12	8	1	12	41	10	33	14	8	0
Solyc01g005190	14	26	10	28	30	9	10	13	5	5
Solyc01g005200	1	12	2	23	14	11	25	9	9	4
Solyc01g005210	1261	4482	2504	6466	5321	3251	3767	3592	3712	2597
Solyc01g005220	181	391	3	341	251	169	229	559	296	37
Solyc01g005230	2.00031	2814.05	2411.47	94.0017	21.3944	140.089	113.275	9.264	87.2863	326.091
Solyc01g005240	1671	2301.27	1278.11	902.141	897	1230.71	1058	829.449	976.845	1172.58
Solyc01g005250	1512	945.733	961.889	524.859	594	1709.29	929	787.551	1034.15	889.424
Solyc01g005260	242.826	168.958	485.001	221.08	215.247	365.407	231.092	216.091	355.353	257.491
Solyc01g005270	1399.25	836	1471	382	388	745	651.16	499	732	1261.18
Solyc01g005280	1479.57	515.31	3434.87	1058.72	1169.48	2472.24	2009.35	1151.91	1978.65	5469.22
Solyc01g005290	178	40	87	5	1	56	38	1	44	21
Solyc01g005295	439.351	267.733	549.124	30.1995	46.2758	270.356	189.4	52	206	259.104
Solyc01g005300	196	1215	5862	8202	10375	10601	7312	10498.2	9796	2164
Solyc01g005305	0	0	0	0	3.0272	0	0	4.75833	0	0
Solyc01g005310	1	2	3	4	1	2	0	2	3	3
Solyc01g005320	65	6	2	32	1	4	11	11	7	14
Solyc01g005330	4648	2413	3305	3016	1868	4367	3787	3392	3467	4321
Solyc01g005340	1562	2436	2854	2268	1306	2134	1885	1858	2457	2831
Solyc01g005350	14945	2944.36	4.09462	12.0876	28.431	1703.33	2814.83	1.02391	2101.73	27.6044
Solyc01g005360	1020	249	15	0	0	316	95	0	307	0
Solyc01g005370	296	290	637	449	212	317	284	362	340	746
Solyc01g005380	294.478	227.128	154.517	89.7354	83.6546	312.41	178.467	129.111	198.611	164.124
Solyc01g005385	68.5215	26.8715	108.483	81.2646	46.3454	33.5897	25.5331	37.8894	23.389	68.8765
Solyc01g005390	3	13	0	2	5	5	3	1	7	0
Solyc01g005400	74	17	14	26	50	34	65	40	10	0
Solyc01g005410	938	831	360	1559	637	250	582	1548	285	155
Solyc01g005420	143	606	559	1091	472	402	297	347	352	542
Solyc01g005430	524	684	810	1310	642	617	688	971	643	1046
