Geneid	Elite_2017	Elite_2020	PI127826_2020	PI127826_2017	F2-73	F2-127	F2-28_concat	F2-151	F2-411	F2-445	F1
Solyc10g080630.1.1	4116	386	214	3894	3560	3558	1017	3822	2845	3920	4994
Solyc10g080640.1.1	96	2	6	52	4	12	52	20	18	4	46
Solyc10g080650.1.1	0	1	1	0	0	0	0	0	0	8	0
Solyc10g080660.1.1	3673	1551	1418	4086	3952	1865	3578	6006	4331	4882	9123
Solyc10g080670.1.1	2909	2020	1130	4440	8701	6513	3551	9264	8425	6803	13909
Solyc10g080680.1.1	9723	1468	458	6089	1614	317	2537	454	977	947	2514
Solyc10g080690.1.1	3341	217	301	2489	95	154	2009	16	585	174	418
Solyc10g080700.1.1	7684	991	664	9058	5709	4025	3310	4603	5653	6170	4772
Solyc10g080710.1.1	7092	1298	745	3659	4011	3740	2814	5010	5783	7523	9018
Solyc10g080720.1.1	1087	284	291	944	812	508	1005	900	1096	1194	1061
Solyc10g080730.1.1	1655	103	49	10	94	16	436	135	104	163	519
Solyc10g080740.1.1	6605	764	497	6058	6080	5594	2029	6044	5751	5669	8395
Solyc10g080750.1.1	0	1	0	0	0	0	1	0	4	0	0
Solyc10g080760.1.1	279	54	94	270	116	39	254	94	100	145	63
Solyc10g080770.1.1	1305	507	610	1921	1633	2044	1573	2064	1627	2262	2839
Solyc10g080780.1.1	1137	256	216	376	705	16	1700	572	764	1710	510
Solyc10g080790.1.1	0	4	0	0	0	0	1	1	0	0	2
Solyc10g080800.1.1	0	0	0	0	4	0	0	0	0	0	0
Solyc10g080810.1.1	1541	244	243	1709	735	700	1016	556	705	901	1025
Solyc10g087040.1.1	0	0	5	13	20	0	7	3	13	0	6
Solyc10g080840.1.1	70728	9370	4967	65691	35928	4965	34866	22905	32975	53710	22343
Solyc10g080850.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g080870.2.1	6787	1419	5948	26625	3853	1389	20735	808	1862	4748	2445
Solyc10g080880.1.1	211	20	124	0	72	50	84	79	189	157	84
Solyc10g080890.1.1	685	153	94	323	452	144	346	546	469	699	419
Solyc10g080900.1.1	17572	2120	912	2352	619	75	4416	167	583	565	1975
Solyc10g080910.1.1	129	48	19	8	29	0	62	13	44	18	47
Solyc10g080920.1.1	58	1	42	0	6	10	149	7	73	52	8
Solyc10g080930.1.1	2179	455	181	2196	1440	858	933	1596	1659	2359	1922
Solyc10g080940.1.1	27735	3689	2188	13556	6332	2070	11639	6641	13937	13074	5582
Solyc10g080950.1.1	381	47	44	176	106	78	87	18	58	93	28
Solyc10g080960.1.1	61	24	24	8	73	67	47	51	78	249	162
Solyc10g080970.1.1	2158	683	433	2463	1848	1167	2053	889	1138	2298	1927
Solyc10g080980.1.1	4	0	32	0	2	36	93	2	32	24	112
Solyc10g080990.1.1	2	0	0	0	0	0	6	0	0	0	2
Solyc10g081000.1.1	1147	372	330	1313	995	344	1251	909	937	1305	1299
Solyc10g081010.1.1	2284	171	244	2587	668	638	1163	530	1285	1608	718
Solyc10g081020.1.1	10450	3729	2544	10932	14289	12842	12064	17698	17358	17594	12063
Solyc10g081030.1.1	14310	1648	1365	9382	3817	2779	5842	2909	3582	5151	9586
Solyc10g081040.1.1	844	1201	291	442	1372	97	1487	1210	1499	5381	1625
Solyc10g081050.1.1	457	81	63	383	435	93	201	412	370	774	503
Solyc10g081060.1.1	999	256	194	803	504	243	793	539	616	933	805
Solyc10g081070.1.1	4535	404	239	4086	4862	4557	1180	3836	4234	5868	3832
Solyc10g081080.1.1	557	170	103	254	376	364	429	330	365	647	364
Solyc10g081090.1.1	839	674	438	512	414	323	2143	414	468	838	694
Solyc10g081100.1.1	3019	328	300	1024	1277	110	1486	293	771	963	1015
Solyc10g081110.1.1	586	139	120	891	327	239	522	199	288	470	406
Solyc10g081120.1.1	2244	731	868	5390	6598	7678	3865	6762	5554	7074	6536
Solyc10g081130.1.1	6313	1113	1089	4927	3221	2358	5391	1457	2320	2739	3739
Solyc10g081140.1.1	453	77	66	705	431	530	354	368	414	455	537
Solyc10g081150.1.1	2208	326	214	1297	1103	1038	977	960	1105	1028	1136
Solyc10g081160.1.1	3943	425	470	2994	1405	647	3461	456	1080	1126	1421
Solyc10g081170.1.1	20396	9568	2843	17091	6283	5372	15319	4905	5914	10340	14592
Solyc10g081180.1.1	6343	1420	1342	4995	2704	1000	4703	1847	2655	4159	4682
Solyc10g081190.1.1	23611	3628	4649	37755	20191	17937	17896	19261	22907	29071	23089
Solyc10g081200.1.1	2534	124	108	2802	1599	1580	365	1276	1715	2515	1987
Solyc10g081210.1.1	80	27	28	81	19	9	108	13	21	40	37
Solyc10g081220.1.1	797	93	102	238	190	4	644	210	213	436	314
Solyc10g081230.1.1	225	107	77	270	326	261	284	314	268	380	283
Solyc10g081240.1.1	2112	308	293	1256	1476	724	949	1259	1824	1811	1163
Solyc10g081250.1.1	1049	173	190	1878	929	1285	611	1653	1353	1458	1356
Solyc10g081260.1.1	6871	715	271	1934	814	1670	1960	348	985	892	1687
Solyc10g081270.1.1	2020	372	325	1762	1167	1009	1300	954	1204	1087	1430
Solyc10g081280.1.1	212	38	34	145	137	79	113	177	170	173	338
Solyc10g081290.1.1	92	47	45	10	43	9	179	72	53	74	83
Solyc10g081300.1.1	171	0	54	16	13	16	235	99	58	115	18
Solyc10g081310.1.1	4106	1069	1019	4348	1719	2324	4637	2087	1904	4233	2930
Solyc10g081320.1.1	59	4	2	0	14	7	17	0	9	104	27
Solyc10g081330.1.1	3204	493	406	3624	2840	1612	1674	1967	2535	3695	2847
Solyc10g081340.1.1	78	11	42	54	95	30	205	102	116	349	79
Solyc10g081350.1.1	562	75	73	531	433	406	388	455	617	540	377
Solyc10g081360.1.1	1218	184	198	1510	652	428	724	612	606	706	974
Solyc10g081370.1.1	3393	796	542	2060	764	322	2480	630	754	1101	2535
Solyc10g081380.1.1	1675	167	108	805	251	27	504	148	256	502	471
Solyc10g081390.1.1	0	1	0	0	0	0	7	0	0	0	1
Solyc10g081400.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g081410.1.1	314	76	74	323	140	85	192	180	179	244	208
Solyc10g081420.1.1	473	125	78	14	296	20	242	447	326	508	518
Solyc10g081430.1.1	50	29	20	157	25	16	61	11	28	59	87
Solyc10g081440.1.1	15771	2849	1721	10501	3740	1477	7068	1392	3228	3751	4559
Solyc10g081450.1.1	220	36	56	354	253	136	250	239	246	230	258
Solyc10g081460.1.1	6307	1158	787	4828	6584	5080	2065	4093	5339	8722	5862
Solyc10g081470.1.1	2074	242	244	1978	1620	930	958	661	1033	1085	1198
Solyc10g081480.1.1	2832	700	340	1791	1066	24	1141	1687	1166	3793	1558
Solyc10g081490.1.1	4832	755	1008	6531	3979	1124	2375	2315	2565	4105	1189
Solyc10g081500.1.1	0	14	2	0	2	0	31	10	10	42	14
Solyc10g081510.1.1	119218	14530	8502	153273	22803	22432	62966	5789	31671	26878	34970
Solyc10g081520.1.1	0	3	0	0	0	0	1	1	0	0	0
Solyc10g081530.1.1	14621	1359	1020	16983	4990	3953	5138	3107	4990	5791	7605
Solyc10g081540.1.1	544	160	120	596	559	692	586	477	521	566	654
Solyc10g081550.1.1	0	0	0	0	0	0	0	0	0	0	4
Solyc10g081560.1.1	1806	771	64	0	299	0	121	113	649	2418	1866
Solyc10g081570.1.1	9402	38240	9013	4395	3237	162	26409	7755	3620	3054	3019
Solyc10g081580.1.1	9671	1941	968	5670	3869	3144	4028	3019	5874	6041	4616
Solyc10g081590.1.1	401	74	128	327	221	134	351	178	215	344	384
Solyc10g081600.1.1	2519	381	355	2909	1680	1442	1804	1196	1351	1788	1861
Solyc10g081610.1.1	14832	845	512	9357	6504	5943	2691	5396	6556	7131	9871
Solyc10g081620.1.1	2047	455	322	1758	1473	1553	1536	1817	1850	1799	1845
Solyc10g081630.1.1	553	93	71	349	259	181	186	277	340	567	288
Solyc10g081640.1.1	23	2	2	0	10	6	0	1	1	3	8
Solyc10g081650.1.1	4347	727	268	1952	2367	997	1276	1922	1675	2178	2976
Solyc10g081660.1.1	3470	454	309	3751	1751	886	1762	892	1242	958	1814
Solyc10g081670.1.1	0	4	0	0	0	0	0	0	0	0	0
Solyc10g081680.1.1	746	182	130	237	57	59	350	49	66	168	484
Solyc10g081690.1.1	0	0	0	0	0	0	0	0	0	2	0
Solyc10g081700.1.1	101	21	43	26	34	12	99	32	53	49	32
Solyc10g081710.1.1	5090	930	392	2157	1877	972	2115	1848	1913	3471	2662
Solyc10g081720.1.1	43564	2511	2917	57935	6376	4727	18457	2674	8454	11329	6296
Solyc10g081730.1.1	9675	1692	797	5707	3103	2070	8171	3371	4142	5333	3456
Solyc10g081740.1.1	78	15	34	181	78	16	124	165	26	25	144
Solyc10g081750.1.1	2388	645	484	1387	1158	264	1433	1072	1391	1965	1481
Solyc10g081760.1.1	33	8	8	20	59	30	29	63	50	60	32
Solyc10g081770.1.1	120	2	13	8	28	24	144	38	52	44	29
Solyc10g081780.1.1	4	5	0	0	0	0	1	3	0	14	6
Solyc10g081790.1.1	141	67	9	6	252	47	55	36	91	627	142
Solyc10g081800.1.1	0	1	0	0	2	0	3	6	6	0	0
Solyc10g081810.1.1	106	7	70	246	133	8	167	86	81	38	133
Solyc10g081820.1.1	4151	455	500	3453	1304	1078	2370	705	1287	1521	1636
Solyc10g081830.1.1	310	104	156	217	321	240	493	367	483	919	385
Solyc10g081840.1.1	13	22	17	58	67	2	9	351	202	67	145
Solyc10g081850.1.1	6861	1139	630	7629	2692	1419	3011	1085	2036	2299	5022
Solyc10g081860.1.1	61	30	27	56	52	11	94	62	44	86	97
Solyc10g081870.1.1	80	22	21	80	49	45	86	64	62	129	109
Solyc10g081880.1.1	588	33	33	693	326	542	68	508	505	467	558
Solyc10g081890.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g081900.1.1	3194	521	437	4031	3299	1737	1465	2385	2792	3272	4012
Solyc10g081910.1.1	998	94	168	575	745	438	655	1014	1066	1696	682
Solyc10g081920.1.1	9675	881	717	12528	3717	4391	4214	2063	3832	4120	3728
Solyc10g081930.1.1	34	29	17	122	101	43	35	81	68	293	30
Solyc10g081940.1.1	140	12	16	171	84	0	7	0	26	255	20
Solyc10g081950.1.1	2	3	0	0	9	0	14	3	2	29	1
Solyc10g081960.1.1	3867	64	116	7399	1272	1023	612	564	1598	2414	1046
Solyc10g081970.1.1	8	115	21	0	0	0	51	2	9	64	30
Solyc10g081980.1.1	132	540	152	158	105	140	519	169	162	1489	486
Solyc10g081990.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g082000.1.1	8	1	14	0	16	16	16	34	62	27	52
Solyc10g082010.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g082020.1.1	7	8	20	58	6	6	23	4	6	4	4
Solyc10g082030.1.1	16506	1785	1479	11404	9026	2823	9700	2546	4530	4362	4674
Solyc10g082040.1.1	24	0	1	0	0	0	4	2	0	5	4
Solyc10g082050.1.1	238	88	76	230	178	18	203	20	159	309	99
Solyc10g082060.1.1	0	0	5	0	4	2	0	0	0	0	2
Solyc10g083060.1.1	4	6	0	0	0	0	7	0	4	0	8
Solyc10g083070.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g083080.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g083090.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g083100.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g083110.1.1	1133	357	253	522	714	482	1036	873	892	1095	1419
Solyc10g083120.1.1	7007	1532	1444	4946	3121	1672	5468	1949	2377	4419	5554
Solyc10g083130.1.1	0	0	0	0	1	0	3	0	0	0	0
Solyc10g083140.1.1	6472	2365	1331	3908	3473	1393	6661	2066	2941	6508	3808
Solyc10g083150.1.1	1897	689	374	1301	1640	1941	1569	2258	2034	3014	2616
Solyc10g083160.1.1	3729	395	183	1684	1213	599	735	1265	1490	2067	2117
Solyc10g083170.1.1	490	61	20	778	30	74	717	7	104	54	238
Solyc10g083180.1.1	119	39	89	257	322	70	103	177	326	256	286
Solyc10g083190.1.1	1801	274	170	965	1061	1177	863	970	1556	1120	1283
Solyc10g083200.1.1	1467	326	253	1546	773	524	1188	728	1083	1355	992
Solyc10g083210.1.1	235	45	14	163	217	245	99	386	487	474	335
Solyc10g083220.1.1	265	59	75	302	132	42	217	166	99	252	202
Solyc10g083230.1.1	162	41	79	246	63	20	266	159	210	320	63
Solyc10g083240.1.1	648	158	79	280	332	132	298	415	324	590	594
Solyc10g083250.1.1	0	1	0	0	0	0	8	0	4	0	2
Solyc10g083260.1.1	92	86	70	81	166	79	278	151	163	139	75
Solyc10g083270.1.1	797	214	155	924	475	187	621	470	516	681	721
Solyc10g083280.1.1	4735	1476	1154	3454	3466	3731	5512	3765	4468	4427	3940
Solyc10g083290.1.1	410	167	43	0	338	20	102	54	262	136	3267
Solyc10g083300.1.1	205	6	19	872	140	70	1205	10	32	23	1091
Solyc10g083310.1.1	308	21	50	182	109	94	52	38	115	106	125
Solyc10g083320.1.1	0	16	2	0	2	0	0	4	6	26	0
Solyc10g083330.1.1	3888	887	335	650	854	174	1430	234	611	703	1124
Solyc10g083340.1.1	76	3	11	0	24	2	59	20	43	24	10
Solyc10g083350.1.1	665	153	120	433	334	243	651	250	367	303	532
Solyc10g083360.1.1	2409	233	386	2054	920	1084	1701	1028	1393	2197	1689
Solyc10g083370.1.1	195	15	3	0	100	0	4	95	72	78	123
Solyc10g083380.1.1	649	465	28	0	336	2	71	284	236	247	450
Solyc10g083390.1.1	0	0	1	0	0	0	1	0	0	0	0
Solyc10g083400.1.1	4	1	1	0	0	2	4	0	1	14	55
Solyc10g083410.1.1	50	70	22	48	20	6	122	7	39	111	3
Solyc10g083420.1.1	1	1	0	0	0	0	13	1	2	1	2
Solyc10g083430.1.1	10	0	0	0	0	0	6	1	0	14	0
Solyc10g083440.1.1	27985	3205	591	2596	1817	38	5994	1361	1483	2975	1173
Solyc10g083450.1.1	4	2	0	12	2	0	8	30	1	8	2
Solyc10g083460.1.1	1563	256	149	400	241	118	946	437	479	560	879
Solyc10g083470.1.1	771	1268	363	765	371	519	1479	806	709	741	812
Solyc10g083480.1.1	2193	356	293	3178	1223	1257	1186	1346	1630	1662	1734
Solyc10g083490.1.1	2626	208	255	2682	2360	2101	1006	1830	2643	2307	1219
Solyc10g083500.1.1	1520	275	314	542	557	622	1021	1038	1299	1751	956
Solyc10g083510.1.1	16	4	43	0	8	70	24	0	26	3	76
Solyc10g083520.1.1	3037	781	935	1817	2857	1181	3912	1331	2905	3280	2542
Solyc10g083530.1.1	312	29	15	4	80	0	67	36	60	121	21
Solyc10g083540.1.1	2	1	0	0	6	0	3	6	0	8	0
Solyc10g083550.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g083560.1.1	0	1	0	0	0	0	1	2	0	0	0
Solyc10g083570.1.1	9497	1410	2199	16865	3828	2702	9900	1550	4274	4001	4505
Solyc10g083580.1.1	778	176	105	256	211	0	372	161	122	51	708
Solyc10g083590.1.1	2179	248	190	1439	1180	732	688	1176	1538	1965	1257
Solyc10g083600.1.1	2149	390	194	882	934	1036	773	1492	1372	1342	2564
Solyc10g083610.1.1	2239	308	160	1726	1549	1449	934	1174	1324	1751	1624
Solyc10g083620.1.1	1	1	0	0	0	0	0	2	0	0	5
Solyc10g083630.1.1	13984	1390	1220	12692	5364	4011	6342	2908	5095	3780	7241
Solyc10g083640.1.1	7406	2125	1389	5904	5614	3766	6018	6140	5940	7388	8305
Solyc10g083650.1.1	7286	909	655	7592	3601	1496	3015	1327	2963	2412	3177
Solyc10g083660.1.1	16	0	0	5	0	0	0	0	0	0	2
Solyc10g083670.1.1	5083	94	259	3826	261	678	1906	291	954	616	421
Solyc10g083690.2.1	464	409	212	150	802	370	1085	320	702	1988	5796
Solyc10g083700.2.1	574	108	53	20	204	136	337	40	256	503	1390
Solyc10g083710.1.1	645	85	45	335	422	329	172	451	498	504	748
Solyc10g083720.1.1	11559	753	1007	20425	5109	5014	5301	1524	3921	4327	7596
Solyc10g083730.1.1	531	306	145	116	551	273	443	1664	1077	1796	1038
Solyc10g083740.1.1	3583	659	508	1360	642	141	2254	466	679	990	1796
Solyc10g083750.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g083760.1.1	67546	9868	3184	14740	26772	3511	9336	13886	17946	15153	24953
Solyc10g083770.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g083780.1.1	1665	358	325	1457	826	639	1444	816	986	1278	1310
Solyc10g083790.1.1	1724	113	142	935	1049	330	810	418	826	852	885
Solyc10g083800.1.1	3113	663	610	3137	2381	2569	3178	2312	2504	1920	3106
Solyc10g083810.1.1	0	0	0	0	0	2	0	2	4	0	0
Solyc10g083820.1.1	0	1	0	0	0	0	0	6	0	0	0
Solyc10g083830.1.1	313	47	68	273	124	128	202	124	297	343	415
Solyc10g083840.1.1	45	17	3	28	17	2	13	28	53	85	87
Solyc10g083850.1.1	225	4	9	0	2	10	209	0	4	0	12
Solyc10g083860.1.1	4432	406	144	504	1102	956	1479	159	1846	1847	3121
Solyc10g083870.1.1	731	278	304	620	616	555	1109	883	825	1089	1021
Solyc10g083880.1.1	0	1	2	0	0	8	0	4	6	24	950
Solyc10g083890.1.1	14	1	18	72	16	24	426	4	14	0	75
Solyc10g083900.1.1	0	1	1	0	2	5	7	2	2	0	8
Solyc10g083910.1.1	849	132	123	383	436	202	547	384	476	533	343
Solyc10g083920.1.1	1629	326	300	2353	2529	2333	1241	2531	2569	3043	2015
Solyc10g083930.1.1	1433	249	206	737	447	178	932	595	603	700	888
Solyc10g083940.1.1	77	1	1	0	22	0	5	0	35	12	8
Solyc10g083950.1.1	253	51	101	282	341	316	712	261	320	509	522
Solyc10g083960.1.1	358	53	56	216	319	87	240	251	283	427	592
Solyc10g083970.1.1	14009	3833	933	13559	3149	2178	6043	2247	4430	11532	3308
Solyc10g083980.1.1	0	2	1	5	8	0	10	2	1	14	2
Solyc10g083990.1.1	2003	331	200	1245	770	271	888	328	618	725	1120
Solyc10g084000.1.1	30	163	50	173	70	14	303	517	190	1576	39
Solyc10g084010.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084020.1.1	22	22	1	24	70	0	3	20	36	285	36
Solyc10g084030.1.1	0	0	0	7	0	0	6	0	4	0	0
Solyc10g084040.1.1	1225	178	102	402	287	154	441	312	240	341	204
Solyc10g084050.1.1	32799	3327	2100	23069	9038	6809	12541	2911	7393	10053	15155
Solyc10g084060.1.1	70	0	3	0	0	2	2	0	0	0	16
Solyc10g084070.1.1	570	359	171	101	147	40	316	63	80	88	240
Solyc10g084080.1.1	138	22	23	82	86	46	70	176	66	164	98
Solyc10g084090.1.1	685	100	80	445	618	685	394	708	595	501	668
Solyc10g084100.1.1	71	30	7	6	82	4	32	94	4	129	108
Solyc10g084110.1.1	0	0	0	0	0	18	1	2	2	0	6
Solyc10g084120.1.1	86	2	0	0	0	0	4	2	0	0	18
Solyc10g084130.1.1	0	0	5	0	0	0	17	2	0	3	0
Solyc10g084140.1.1	5341	1524	1771	12189	4761	7082	7712	3836	5710	3209	7119
Solyc10g084150.1.1	282	132	1158	1746	1351	1265	4326	472	1277	213	2600
Solyc10g084160.1.1	1795	402	286	1084	1111	694	1295	1196	724	1115	2146
Solyc10g084170.1.1	870	377	43	54	48	2	118	39	2	104	199
Solyc10g084180.1.1	117	31	100	26	159	113	233	125	165	225	205
Solyc10g084190.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084200.1.1	0	0	0	0	0	0	5	0	0	0	0
Solyc10g084210.1.1	4797	705	568	4714	1793	1319	2634	1196	1604	1880	2499
Solyc10g084220.1.1	1815	170	129	1288	1078	830	492	861	830	879	1439
Solyc10g084230.1.1	4	0	8	0	0	0	38	6	2	0	6
Solyc10g084240.1.1	0	0	2	0	0	0	8	0	0	4	8
Solyc10g084250.1.1	550	77	157	1010	498	290	775	274	298	567	279
Solyc10g084260.1.1	567	192	234	600	333	245	921	317	303	454	513
Solyc10g084270.1.1	2206	517	319	1110	1545	1052	1185	1446	1055	1539	1627
Solyc10g084280.1.1	4518	574	389	2620	1790	1287	2994	1286	2047	1578	1071
Solyc10g084290.1.1	53	12	68	2	58	37	143	37	11	89	22
Solyc10g084300.1.1	1382	823	410	918	128	108	1929	392	114	366	998
Solyc10g084310.1.1	4852	1389	1358	4674	1893	1580	6972	2533	1482	1994	6841
Solyc10g084320.1.1	1033	32	479	54	217	600	1253	98	50	842	254
Solyc10g084330.1.1	0	0	0	0	4	0	0	3	0	1	0
Solyc10g084340.1.1	235	117	83	276	232	176	839	189	237	358	207
Solyc10g084350.1.1	4838	1303	830	3477	2249	2204	4178	1871	2169	2520	3961
Solyc10g084360.1.1	1593	123	69	1050	642	534	272	617	429	855	1606
Solyc10g084370.1.1	6160	512	203	1414	60	442	2347	91	466	410	3884
Solyc10g084380.1.1	865	301	57	59	76	60	450	29	65	26	199
Solyc10g084390.1.1	5	3	0	0	0	0	0	0	0	0	0
Solyc10g084400.1.1	1776	427	704	1034	988	72	848	407	435	801	978
Solyc10g084410.1.1	0	0	0	0	0	0	0	1	0	0	0
Solyc10g084420.1.1	171	30	43	58	178	34	20	47	71	89	31
Solyc10g084430.1.1	1435	17	27	48	10	0	401	0	18	24	770
Solyc10g084440.1.1	426	88	63	92	185	12	272	140	31	214	280
Solyc10g084450.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084460.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084470.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084480.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084490.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084500.1.1	0	0	0	0	0	0	1	0	0	0	0
Solyc10g084510.1.1	249	116	55	214	46	2	219	49	16	189	84
Solyc10g084520.1.1	145	239	157	57	89	57	736	42	60	105	35
Solyc10g084530.1.1	1384	61	47	968	386	172	186	225	157	399	501
Solyc10g084540.1.1	2	8	9	8	58	55	10	99	43	83	20
Solyc10g084550.1.1	0	0	0	22	6	8	32	16	0	12	0
Solyc10g084560.1.1	6	6	139	12	10	278	276	2	10	80	6
Solyc10g087010.1.1	1199	242	18	10	0	0	54	0	0	2	55
Solyc10g087030.1.1	82093	2713	129	0	2976	1	150	473	0	462	3222
Solyc10g084590.2.1	4	28	49	277	247	168	607	147	616	259	168
Solyc10g084600.1.1	1	0	8	0	0	0	10	0	0	2	9
Solyc10g084610.1.1	411	124	143	244	190	154	583	218	142	255	307
Solyc10g084620.1.1	1377	265	146	723	568	342	578	426	336	520	733
Solyc10g084630.1.1	731	183	129	478	167	113	379	182	46	201	489
Solyc10g084640.1.1	942	588	615	2101	1773	948	1921	1067	1562	1172	1188
Solyc10g084650.1.1	6441	475	282	1824	1673	1100	1172	1729	951	1155	3649
Solyc10g084660.1.1	126	36	25	62	238	10	179	120	82	143	86
Solyc10g084670.1.1	925	109	168	956	389	493	513	420	496	281	537
Solyc10g084680.1.1	136	15	10	86	62	8	104	4	2	62	86
Solyc10g084690.1.1	772	77	26	295	154	17	161	89	19	172	136
Solyc10g084700.1.1	1088	221	214	859	710	391	781	595	576	676	1055
Solyc10g084710.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084720.1.1	342	179	174	899	254	37	739	121	129	55	222
Solyc10g084730.1.1	2005	209	77	175	299	1	118	57	12	79	235
Solyc10g084740.1.1	861	517	147	245	363	203	44	721	213	396	998
Solyc10g084750.1.1	0	0	0	0	4	0	0	0	0	1	0
Solyc10g084760.1.1	9926	813	512	9465	7462	5672	2157	8012	6063	6572	6523
Solyc10g084770.1.1	1118	326	230	1105	865	915	1006	688	967	1031	1372
Solyc10g084780.1.1	0	0	0	0	0	0	22	0	0	0	0
Solyc10g084790.1.1	0	0	0	0	0	0	4	0	0	0	0
Solyc10g084800.1.1	4386	1057	869	5765	3511	3517	4719	1867	2791	2781	3433
Solyc10g084810.1.1	77	13	12	58	44	27	69	53	25	71	69
Solyc10g084820.1.1	592	99	88	416	185	178	270	272	154	287	402
Solyc10g084830.1.1	50	11	24	68	39	100	202	69	70	86	139
Solyc10g084840.1.1	29	2	21	0	54	56	215	24	94	36	10
Solyc10g084850.1.1	962	232	233	890	507	286	633	616	417	609	1211
Solyc10g084860.1.1	0	16	8	8	14	32	19	6	20	8	127
Solyc10g084870.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084880.2.1	316	784	186	744	405	12	1466	732	26	1422	524
Solyc10g084890.1.1	15743	1767	1476	39958	4089	362	13706	473	612	1152	4309
Solyc10g084900.1.1	0	59	322	396	608	0	476	266	244	201	128
Solyc10g084910.1.1	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084920.1.1	639	119	181	839	330	300	563	270	351	379	555
Solyc10g084930.1.1	1253	312	337	2203	1340	1040	1838	1159	1033	1045	1699
Solyc10g084940.1.1	175	15	8	0	52	8	42	48	30	96	30
Solyc10g084950.1.1	84	0	17	0	46	2	205	5	52	12	56
Solyc10g084960.1.1	0	69	23	132	28	256	63	52	42	247	1216
Solyc10g084970.1.1	288	50	166	181	224	129	663	225	49	139	1311
Solyc10g084980.1.1	99	0	5	0	8	0	51	0	0	0	4
Solyc10g084990.1.1	2	2	7	0	4	2	18	0	0	2	6
Solyc10g085000.1.1	374	82	105	816	254	411	398	142	229	283	709
Solyc10g085010.1.1	45	252	35	16	40	156	115	144	23	110	613
Solyc10g085020.1.1	8895	1349	1301	7365	2064	2479	4282	1461	3247	2257	4082
Solyc10g085030.1.1	966	408	63	60	106	2	456	120	0	388	1961
Solyc10g085040.1.1	4673	505	375	2073	687	278	3434	453	298	782	3716
Solyc10g085050.1.1	73	31	16	48	24	2	74	32	27	20	43
Solyc10g085060.1.1	1076	137	131	1483	1046	974	568	1230	963	989	1150
Solyc10g085070.1.1	268	10	107	66	95	274	281	248	326	351	600
Solyc10g085080.1.1	185	36	35	26	392	47	177	203	47	232	236
Solyc10g085090.1.1	7	16	43	0	25	4	432	65	20	206	0
Solyc10g085100.1.1	1582	212	243	595	791	332	821	499	538	941	717
Solyc10g085110.1.1	28	0	1	0	2	0	6	0	0	6	0
Solyc10g085120.1.1	746	47	60	386	259	234	464	185	366	396	112
Solyc10g085130.1.1	396	228	286	1474	661	903	1712	373	442	547	698
Solyc10g085140.1.1	2582	449	468	2150	126	177	4212	128	76	176	1879
Solyc10g085150.1.1	484	61	34	203	228	62	130	187	56	235	290
Solyc10g085160.1.1	1312	276	131	560	415	193	416	368	151	421	647
Solyc10g085170.1.1	0	0	0	0	0	0	1	0	0	0	0
Solyc10g085180.1.1	1216	283	224	885	587	367	1038	502	428	531	1053
Solyc10g085190.1.1	178	33	57	200	256	0	445	225	0	150	92
Solyc10g085200.1.1	5392	910	1290	12142	3853	4184	7460	2482	3556	2987	5688
Solyc10g085210.1.1	6	2	2	0	1	0	4	4	0	3	2
Solyc10g085220.1.1	6387	449	377	1371	1480	352	1342	703	528	969	961
Solyc10g085230.1.1	3	4	13	6	0	3	85	4	1	7	0
Solyc10g085240.1.1	119	9	2	6	14	2	41	20	2	4	11
Solyc10g085250.1.1	24	1	1	0	13	0	14	1	1	0	3
Solyc10g085260.1.1	0	0	3	0	0	0	3	0	0	0	0
Solyc10g085270.1.1	6	4	1	0	4	0	7	5	0	0	0
Solyc10g085280.1.1	258	45	127	8	35	26	599	94	71	52	55
Solyc10g085290.1.1	2537	496	264	914	910	520	806	608	750	942	1587
Solyc10g085300.1.1	1974	707	341	1870	719	454	1796	577	555	1042	1800
Solyc10g085310.1.1	1083	78	132	2122	272	621	863	36	520	301	825
