target_id	Elite_02	F2-127	F2-151	F2-28	F2-411	F2-445	F2-73	PI127826	PI127826_F1
Solyc02g080500.3.1	1360.24870524716	1240.44291415953	1537.93256727149	2032.25646942884	861.270756140041	1908.61143405982	970.715823876649	1568.78364251156	1572.99643859705
Solyc02g080510.1.1	1413.63730630635	940.522189941455	2998.76011423262	4318.12418241976	2236.38059264039	524.097412876926	970.715823876649	3421.16005523884	1187.53664351356
Solyc02g080520.4.1	378.362694462947	217.792331176611	249.028376407782	538.64334915839	137.173671343453	98.0930986668042	420.040594596728	305.506757005126	156.676498694443
Solyc02g080530.3.1	42613.3886193299	56026.1646574827	42318.1526335802	46159.4906755859	18443.1125495628	26748.5866764566	25156.2111127619	24599.0947001216	32227.2875325922
Solyc02g080540.1.1	3036.18652980083	3630.68333089948	5066.00822633739	5917.22162523374	8483.40451054388	5127.9335103056	4526.99253267526	2697.99849118873	7378.92896408091
Solyc02g080550.1.1	6.96373057293767	57.7940543625085	28.1329128159419	26.9321674579195	25.8606101713067	90.6193387683811	9.04393624729797	3.8671741393054	113.056337126104
Solyc02g080560.1.1	46.4248704862512	48.0603188909281	35.4266309534083	35.9095566105594	19.1143640396615	311.095255771865	112.546762188597	33.5155092073134	147.774424904986
Solyc02g080570.3.1	2373.47150360959	1127.2882393024	1864.06596398963	1987.36952366565	2418.52923819482	2771.8307023277	2142.40800880436	2309.99201921176	2579.82098418464
Solyc02g080580.1.1	76.6010363023144	36.5015080184264	265.699732150562	337.774266868074	164.158655870034	118.645938387468	169.825025088151	716.716273817934	98.8130190629727
Solyc02g080590.3.1	465.409326624668	709.954330958394	569.951974456304	800.109808229026	494.72471632065	1433.09346052264	707.436790899752	711.560041632193	794.064982019564
Solyc02g080600.1.1	13.9274611458753	85.1701853763284	31.2587920177132	28.0543411019995	25.8606101713067	0	91.444244278235	32.2264511608783	93.4717747892985
Solyc02g080610.4.1	88.2072539238772	116.804825658965	88.5665773835208	67.3304186447988	65.2137126059039	71.9349390223231	51.2489720680218	56.7185540431458	97.922811684027
Solyc02g080620.3.1	240.24870476635	298.704007284123	220.89546359184	375.928170766793	263.103599134164	864.15348825518	310.508477823897	185.624358686659	945.400236440333
Solyc02g080630.4.1	5329.57513182163	7437.18225875439	8346.09746872943	7667.81250999851	6893.53917218615	15956.4773831335	6501.58528000198	8672.78253641557	8662.60800452061
Solyc02g080640.4.1	3080.29015676276	3870.98492535412	1311.82730501003	1482.39138382965	4116.33451465887	1559.21315880854	1644.99151520297	1491.44015972545	3161.12640263618
Solyc02g080650.3.1	481.658031294856	179.465747757263	368.853745809016	441.014242123432	327.192937384794	482.057513448295	487.367675548835	489.84205764535	350.741707304606
Solyc02g080660.3.1	431.751295522136	740.980612774057	515.770068292268	758.589383398067	477.859100991537	1352.7505416146	343.669577397323	279.725596076424	751.335027830171
Solyc02g080670.3.1	164.808290226192	436.80137928717	314.67183964498	164.959525679757	257.481727357793	623.124731531033	235.142342429747	47.6951477180999	1006.82454558759
Solyc02g080770.2.1	5.80310881078139	6.69194313671151	3.12587920177132	2.24434728815996	3.37312306582262	19.6186197333608	10.0488180525533	0	15.1335254420769
Solyc02g080780.3.1	677.803109099267	1991.15726240516	975.274310952652	752.978515177667	951.220704561978	815.57404891543	1337.49768279484	586.521411127985	1916.61648687009
Solyc02g080800.4.1	641.823834472422	667.977596737204	648.098954500587	630.661587972949	613.908397979716	666.098850946966	633.075537310858	580.076120895809	628.486409535664
