Geneid	PI127826_F1	Elite_02	PI127826	F2-127	F2-151	F2-28	F2-411	F2-445	F2-73
mRNA:Solyc05g009510.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g009515.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g009520.2.1	2295	3282	372	756	285	619	1569	8	867
mRNA:Solyc05g009530.3.1	1894	5776	7358	1383	804	5413	2984	1314	2668
mRNA:Solyc05g009540.3.1	3455	4978	2269	3938	4415	3036	5164	1027	3368
mRNA:Solyc05g009550.3.1	673	43	252	1748	1197	1526	2169	964	756
mRNA:Solyc05g009560.4.1	121	398	138	75	100	114	182	32	119
mRNA:Solyc05g009570.3.1	688	1690	924	307	348	1494	928	360	1374
mRNA:Solyc05g009580.3.1	0	2	0	0	12	0	18	0	2
mRNA:Solyc05g009583.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g009587.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g009590.3.1	0	0	48	0	0	0	0	128	4
mRNA:Solyc05g009600.4.1	11320	16369	12868	8236	6003	9854	9185	8702	8054
mRNA:Solyc05g009610.1.1	80	22	0	60	18	30	75	38	2
mRNA:Solyc05g009620.4.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g009630.4.1	434	441	142	471	260	417	508	105	226
mRNA:Solyc05g009640.4.1	62	24	6	64	2	197	89	0	236
mRNA:Solyc05g009650.4.1	1580	2266	255	1912	364	1553	958	178	820
mRNA:Solyc05g009660.4.1	2171	7456	1083	1986	555	2329	1963	430	1818
mRNA:Solyc05g009670.3.1	2131	2086	1827	1535	1248	1284	2000	1500	1973
mRNA:Solyc05g009680.1.1	478	2425	174	865	524	892	1552	386	800
mRNA:Solyc05g009690.3.1	3167	3983	3425	1807	1499	2348	2308	1924	1908
mRNA:Solyc05g009700.4.1	56	118	0	30	14	16	26	12	4
mRNA:Solyc05g009710.4.1	690	707	258	403	505	292	848	99	374
mRNA:Solyc05g009720.3.1	1452	1143	254	1106	1151	1007	1208	298	997
mRNA:Solyc05g009740.1.1	475	753	729	521	174	378	247	352	257
mRNA:Solyc05g009745.1.1	18	65	44	19	5	13	13	0	9
mRNA:Solyc05g009750.1.1	7	14	10	5	12	14	8	3	0
mRNA:Solyc05g009760.3.1	294	550	150	324	283	318	486	101	402
mRNA:Solyc05g009770.3.1	10	0	0	0	0	0	0	0	0
mRNA:Solyc05g009780.3.1	1840	1434	1310	1248	1511	1989	1715	1423	1739
mRNA:Solyc05g009790.1.1	2182	760	1587	3364	362	986	2435	418	694
mRNA:Solyc05g009800.4.1	1694	5827	4170	1580	1164	2386	2983	1612	1983
mRNA:Solyc05g009810.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g009820.4.1	682	2713	2682	794	185	1245	1991	662	664
mRNA:Solyc05g009840.3.1	2353	2050	1186	1619	1297	1288	1918	1008	1238
mRNA:Solyc05g009850.4.1	2258	2184	1520	2221	2550	1864	3091	2008	2080
mRNA:Solyc05g009860.3.1	2	34	0	6	3	10	4	0	4
mRNA:Solyc05g009865.1.1	0	3	0	1	0	14	7	0	1
mRNA:Solyc05g009870.4.1	1009	868	590	886	588	665	1065	560	718
mRNA:Solyc05g009880.3.1	204	5	0	179	62	192	239	12	55
mRNA:Solyc05g009890.1.1	70	199	31	196	8	182	170	24	76
mRNA:Solyc05g009900.3.1	700	1967	1978	260	185	389	288	224	375
mRNA:Solyc05g009910.3.1	3326	5334	3664	1468	1490	1866	2047	1412	2192
mRNA:Solyc05g009915.1.1	16	16	18	12	8	18	36	40	12
mRNA:Solyc05g009920.4.1	953	3076	358	494	371	1529	1467	124	1053
mRNA:Solyc05g009930.3.1	10599	8361	8042	4252	5123	7733	7170	6090	8546
mRNA:Solyc05g009940.4.1	1322	1941	984	1054	1282	1100	1966	662	971
mRNA:Solyc05g009950.3.1	139	594	112	93	305	119	450	142	194
mRNA:Solyc05g009960.4.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g009970.4.1	0	0	0	2	0	2	0	0	0
mRNA:Solyc05g009980.4.1	12783	15979	11768	9748	7098	8242	11994	5827	9448
mRNA:Solyc05g009990.4.1	651	1076	3178	416	219	716	915	167	598
mRNA:Solyc05g010000.1.1	2	6	0	34	2	4	8	4	2
mRNA:Solyc05g010010.1.1	387	884	1190	374	409	359	1561	1409	322
mRNA:Solyc05g010015.1.1	833	1100	229	1358	983	1299	1959	1275	974
mRNA:Solyc05g010030.4.1	263	87	0	7	1	0	1	0	0
mRNA:Solyc05g010040.2.1	239	26	0	20	15	39	16	8	15
mRNA:Solyc05g010045.1.1	4	6	0	8	0	2	0	0	2
mRNA:Solyc05g010050.3.1	591	774	983	524	519	1037	734	506	802
mRNA:Solyc05g010060.4.1	26	0	0	28	4	28	8	8	12
mRNA:Solyc05g010070.3.1	335	529	388	190	149	131	178	83	165
mRNA:Solyc05g010080.3.1	366	423	6492	454	255	319	577	219	314
mRNA:Solyc05g010090.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010100.4.1	2223	3377	2223	1966	1964	1878	2942	806	1714
mRNA:Solyc05g010120.4.1	4363	6657	6773	4683	4808	4638	6880	3686	4062
mRNA:Solyc05g010130.1.1	2	8	0	2	2	6	0	0	0
mRNA:Solyc05g010140.3.1	884	1056	1361	1059	881	692	789	1161	778
mRNA:Solyc05g010150.3.1	519	1132	683	264	223	401	389	141	419
mRNA:Solyc05g010160.3.1	1657	2016	1773	1349	970	1100	1193	749	838
mRNA:Solyc05g010170.2.1	2	6	0	54	0	2	8	2	0
mRNA:Solyc05g010175.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010180.4.1	2344	3079	1886	975	212	481	555	344	447
mRNA:Solyc05g010190.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010200.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010210.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010220.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010240.4.1	48	31	103	193	245	1039	383	243	588
mRNA:Solyc05g010250.3.1	1432	3569	686	420	281	539	1157	68	708
mRNA:Solyc05g010260.4.1	2916	6470	10528	2394	1549	4373	3107	3222	3691
mRNA:Solyc05g010270.1.1	45	436	15	26	8	44	20	32	1
mRNA:Solyc05g010280.3.1	1623	2640	1454	1612	964	1515	1643	720	1355
mRNA:Solyc05g010290.3.1	520	858	743	293	274	402	408	341	396
mRNA:Solyc05g010300.4.1	1782	1668	1267	1484	1325	1663	1677	1392	1643
mRNA:Solyc05g010310.3.1	0	0	6	0	4	0	4	2	2
mRNA:Solyc05g010320.4.1	5193	65664	3406	2516	2769	8552	7079	1527	5782
mRNA:Solyc05g010330.4.1	100	0	18	560	338	24	1757	1028	168
mRNA:Solyc05g010340.3.1	186	688	236	798	432	1243	314	434	252
mRNA:Solyc05g010345.1.1	360	520	570	306	387	312	437	325	401
mRNA:Solyc05g010360.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010390.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010400.3.1	758	424	10	323	228	467	518	350	142
mRNA:Solyc05g010420.2.1	50096	273296	8492	43048	12755	35469	60456	19510	32333
mRNA:Solyc05g010425.1.1	5410	29311	599	7231	2246	6392	12410	990	6029
mRNA:Solyc05g010440.2.1	452	672	255	248	143	211	200	143	169
mRNA:Solyc05g010450.1.1	542	1605	880	1068	630	788	886	531	798
mRNA:Solyc05g010460.4.1	1	52	0	2	2	8	8	0	0
mRNA:Solyc05g010470.4.1	2247	864	280	1551	2182	742	2320	655	831
mRNA:Solyc05g010490.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010500.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010510.1.1	1	0	0	0	0	0	0	0	0
mRNA:Solyc05g010512.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010514.1.1	0	10	0	0	0	0	0	0	0
mRNA:Solyc05g010516.1.1	4	4	42	15	0	2	6	14	4
mRNA:Solyc05g010518.1.1	0	0	0	5	0	0	0	0	0
mRNA:Solyc05g010530.3.1	209	228	0	170	346	82	643	0	196
mRNA:Solyc05g010540.2.1	368	894	30	310	373	282	844	39	470
mRNA:Solyc05g010550.1.1	0	2	0	0	0	0	4	2	2
mRNA:Solyc05g010555.1.1	36	43	100	6	15	9	8	26	13
mRNA:Solyc05g010570.3.1	1014	1381	244	456	611	404	986	153	539
mRNA:Solyc05g010560.1.1	124	230	14	79	146	91	206	19	103
mRNA:Solyc05g150107.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010590.4.1	3554	2288	4177	5127	1643	2538	2239	2586	2401
mRNA:Solyc05g010600.3.1	0	2	0	0	0	0	0	0	0
mRNA:Solyc05g010610.3.1	547	634	141	333	434	369	551	310	491
mRNA:Solyc05g010620.3.1	114	92	76	166	237	152	124	80	103
mRNA:Solyc05g010630.4.1	20	195	329	35	1	59	85	44	23
mRNA:Solyc05g010640.3.1	104	236	698	84	48	134	182	82	101
mRNA:Solyc05g010650.3.1	396	258	850	703	164	339	300	374	378
mRNA:Solyc05g010660.4.1	1670	956	519	1731	1836	772	1973	502	890
mRNA:Solyc05g010670.3.1	19247	23776	14721	13870	15852	16804	18171	14440	14558
mRNA:Solyc05g010680.2.1	99	109	448	31	51	102	46	66	59
mRNA:Solyc05g010685.1.1	111	195	8	68	30	228	318	13	151
mRNA:Solyc05g010700.1.1	20	38	0	23	5	40	63	0	19
mRNA:Solyc05g010710.3.1	81	368	150	156	24	220	110	36	137
mRNA:Solyc05g010720.4.1	1258	8072	950	591	207	1216	1007	83	667
mRNA:Solyc05g010725.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010730.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010735.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010740.2.1	6	0	0	0	2	0	0	2	0
mRNA:Solyc05g010750.3.1	204	0	391	0	20	30	48	36	8
mRNA:Solyc05g010755.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g010760.3.1	4	0	31	0	0	0	0	0	0
mRNA:Solyc05g150108.1.1	0	0	0	0	0	0	0	7	1
mRNA:Solyc05g010770.4.1	73	88	17	28	21	15	37	2	16
mRNA:Solyc05g010780.1.1	501	287	138	344	440	189	449	173	246
mRNA:Solyc05g010790.3.1	122	95	10	164	129	29	150	23	59
mRNA:Solyc05g010800.3.1	0	4	0	24	27	16	50	28	30
mRNA:Solyc05g010810.1.1	11516	8258	6845	7560	16380	9735	14971	12893	10591
mRNA:Solyc05g010813.1.1	2819	1825	1739	1274	2719	1558	1885	2421	1748
mRNA:Solyc05g010817.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g011810.4.1	799	890	299	624	456	485	1110	140	528
mRNA:Solyc05g011820.3.1	289	166	467	167	181	239	173	266	200
mRNA:Solyc05g011825.2.1	0	0	0	0	0	1	7	0	0
mRNA:Solyc05g011830.4.1	1472	1880	1225	983	1227	827	1565	731	992
mRNA:Solyc05g011840.3.1	12	96	0	8	14	24	18	0	16
mRNA:Solyc05g011850.1.1	7	47	0	1	3	0	8	9	5
mRNA:Solyc05g011860.1.1	24	89	14	7	3	0	10	26	5
mRNA:Solyc05g011870.1.1	0	0	0	0	0	2	0	4	2
mRNA:Solyc05g011880.3.1	0	42	0	0	0	0	0	0	0
mRNA:Solyc05g011883.1.1	0	0	0	0	0	0	0	2	0
mRNA:Solyc05g011887.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g011890.1.1	88	4085	4	66	2	8	679	4	22
mRNA:Solyc05g011900.1.1	0	4	0	0	4	0	7	0	2
mRNA:Solyc05g011910.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g011920.3.1	1314	980	224	1230	759	513	1564	286	843
mRNA:Solyc05g011930.4.1	1670	1186	774	1196	1213	938	1558	712	1194
mRNA:Solyc05g011940.4.1	0	0	0	0	4	0	1	0	4
mRNA:Solyc05g011950.3.1	0	0	0	4	8	0	4	0	0
mRNA:Solyc05g011960.4.1	483	53	91	423	327	99	164	36	126
mRNA:Solyc05g011970.3.1	874	115	232	447	353	177	196	96	218
mRNA:Solyc05g011980.4.1	804	1775	1532	355	377	432	1117	256	440
mRNA:Solyc05g011990.4.1	1700	1309	762	1864	1339	973	1547	522	1073
mRNA:Solyc05g012000.3.1	6	48	18	2	10	16	58	12	10
mRNA:Solyc05g012010.3.1	498	245	98	137	181	98	238	78	73
mRNA:Solyc05g056620.2.1	119	196	0	2	34	14	10	78	22
mRNA:Solyc05g012020.4.1	2	4	0	0	0	2	0	0	0
mRNA:Solyc05g012030.1.1	81	176	32	60	56	56	191	32	30
mRNA:Solyc05g012040.4.1	1176	1316	1309	938	900	716	1177	894	888
mRNA:Solyc05g012050.4.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012060.4.1	154	342	178	110	72	140	121	22	129
mRNA:Solyc05g012070.3.1	3097	4395	6546	3104	1784	5267	2314	2998	2686
mRNA:Solyc05g012080.3.1	574	633	562	384	278	408	306	366	367
mRNA:Solyc05g012090.4.1	340	726	196	240	194	356	450	42	291
mRNA:Solyc05g012100.3.1	1058	1040	489	918	1032	1285	1531	616	880
mRNA:Solyc05g012110.4.1	18463	9770	8374	6152	4903	3843	9579	4709	5375
mRNA:Solyc05g012120.3.1	351	484	356	273	274	442	516	264	382
mRNA:Solyc05g012130.4.1	5583	4565	5179	3583	3212	3523	3894	3322	3845
mRNA:Solyc05g012140.3.1	1620	1716	1814	1255	3409	1882	2704	2074	2656
mRNA:Solyc05g012150.4.1	313	408	380	240	215	264	380	166	280
mRNA:Solyc05g012160.3.1	7257	10895	12471	3350	2214	4353	4885	3164	3778
mRNA:Solyc05g012170.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012172.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012173.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012177.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012180.3.1	48	2	0	33	8	6	18	0	0
mRNA:Solyc05g012190.3.1	864	545	932	971	873	536	828	1071	737
mRNA:Solyc05g012200.3.1	2501	971	288	2595	2625	997	2522	476	1036
mRNA:Solyc05g012210.4.1	831	353	45	482	2427	201	1444	233	140
mRNA:Solyc05g012220.3.1	715	703	725	515	544	602	639	517	601
mRNA:Solyc05g012230.4.1	1734	4150	426	262	101	102	623	20	41
mRNA:Solyc05g012240.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012250.3.1	208	113	152	207	206	89	209	145	136
mRNA:Solyc05g012260.3.1	2081	2826	4167	1593	1079	2587	2047	1890	1961
mRNA:Solyc05g012270.3.1	2423	3935	6169	1457	1509	3430	3645	1557	2324
mRNA:Solyc05g012280.3.1	483	48	152	120	34	184	4	76	86
mRNA:Solyc05g012290.3.1	1429	2938	901	1118	992	929	1765	437	1054
mRNA:Solyc05g012300.1.1	93	107	95	133	106	137	138	80	144
mRNA:Solyc05g012310.4.1	863	998	164	532	820	337	1095	114	472
mRNA:Solyc05g012320.1.1	10	19	10	13	17	10	25	2	3
mRNA:Solyc05g012325.1.1	398	336	104	120	131	184	248	49	120
mRNA:Solyc05g012340.4.1	1852	1424	3569	1599	1446	2567	1535	2257	2355
mRNA:Solyc05g012350.4.1	1280	1694	2528	1028	1091	3100	3194	252	2820
mRNA:Solyc05g012360.3.1	36	31	521	22	23	105	21	26	34
mRNA:Solyc05g012370.3.1	542	695	148	228	843	426	695	390	461
mRNA:Solyc05g012380.3.1	1574	3602	5244	1258	968	2295	3215	2269	1708
mRNA:Solyc05g012390.4.1	1411	1632	1305	1454	1014	1284	1503	848	1149
mRNA:Solyc05g012400.4.1	1335	1447	588	537	441	349	641	224	579
mRNA:Solyc05g012410.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012420.4.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012430.1.1	97	8	18	83	4	50	42	24	16
mRNA:Solyc05g012440.4.1	602	1144	665	295	271	387	460	253	347
mRNA:Solyc05g012450.4.1	1028	3397	2574	1090	852	2000	1646	887	1344
mRNA:Solyc05g012460.4.1	960	913	768	650	593	770	774	612	766
mRNA:Solyc05g012480.4.1	4324	7795	11368	2965	1591	5107	3223	3345	3638
mRNA:Solyc05g012490.2.1	11	8	1	2	2	4	8	12	2
mRNA:Solyc05g012500.3.1	2241	4890	3437	2153	1219	1669	2938	1044	1977
mRNA:Solyc05g012510.3.1	8409	9020	11464	11092	3733	11274	13390	4948	8429
mRNA:Solyc05g012520.3.1	2	0	0	14	14	0	6	30	0
mRNA:Solyc05g012530.1.1	0	12	0	0	0	0	4	0	0
mRNA:Solyc05g012540.4.1	25	27	94	16	46	11	50	14	5
mRNA:Solyc05g012550.4.1	68	108	35	102	122	76	137	37	45
mRNA:Solyc05g012560.3.1	1290	647	767	613	721	401	824	614	372
mRNA:Solyc05g012570.3.1	0	2	0	0	0	0	4	0	0
mRNA:Solyc05g012580.1.1	11710	20286	3653	12035	14292	6653	27387	485	10938
mRNA:Solyc05g012590.4.1	1421	2550	629	1179	1156	1031	1856	254	982
mRNA:Solyc05g012600.3.1	504	1514	40	294	356	684	821	74	722
mRNA:Solyc05g012610.3.1	2647	3544	4643	1863	2385	1704	2699	1924	2180
mRNA:Solyc05g012620.4.1	1527	2444	2057	786	839	1420	1674	622	1060
mRNA:Solyc05g012630.2.1	90	55	54	97	88	51	115	78	93
mRNA:Solyc05g012640.3.1	997	1876	796	837	828	846	1743	568	858
mRNA:Solyc05g012650.4.1	3229	4229	1614	1477	1145	1378	2657	546	1998
mRNA:Solyc05g012660.3.1	39	0	0	12	16	0	30	2	6
mRNA:Solyc05g012670.2.1	2	315	4	3	2	7	2	0	12
mRNA:Solyc05g012680.3.1	141	314	70	58	46	112	88	72	88
mRNA:Solyc05g012690.4.1	869	1471	1018	750	622	532	899	377	618
mRNA:Solyc05g012700.3.1	1030	1528	835	509	762	925	1161	422	676
mRNA:Solyc05g012710.4.1	1048	1640	1006	579	505	1023	827	612	774
mRNA:Solyc05g012720.3.1	92	214	200	62	32	101	103	53	87
mRNA:Solyc05g012730.1.1	0	0	0	0	2	0	2	4	2
mRNA:Solyc05g012740.2.1	444	15	857	124	34	66	30	242	104
mRNA:Solyc05g012745.1.1	0	0	0	0	9	0	0	0	10
mRNA:Solyc05g012760.3.1	0	0	0	0	5	0	4	0	3
mRNA:Solyc05g012770.3.1	1690	3029	1654	1549	1227	1172	1971	796	1995
mRNA:Solyc05g012780.4.1	940	1550	285	892	816	452	1026	198	700
mRNA:Solyc05g012790.4.1	895	1947	1130	880	540	2363	2264	733	1160
mRNA:Solyc05g012800.1.1	208	421	48	263	276	172	519	30	216
mRNA:Solyc05g150109.1.1	36	199	0	74	53	27	187	0	70
mRNA:Solyc05g012810.3.1	101	26	441	127	5	56	61	31	50
mRNA:Solyc05g012820.2.1	117	16	0	48	6	0	24	0	17
mRNA:Solyc05g150110.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012827.1.1	0	0	0	11	0	0	0	0	0
mRNA:Solyc05g012840.1.1	4	0	13	12	18	40	0	34	0
mRNA:Solyc05g012850.3.1	716	2	226	266	180	486	62	196	144
mRNA:Solyc05g012860.2.1	0	0	0	0	0	4	0	0	0
mRNA:Solyc05g012870.1.1	4	12	22	7	0	16	19	8	11
mRNA:Solyc05g012880.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g012890.1.1	531	186	112	358	124	297	451	145	276
mRNA:Solyc05g012900.4.1	66	19	0	45	10	18	42	1	26
mRNA:Solyc05g012910.4.1	227	12	122	98	62	43	14	125	74
mRNA:Solyc05g012920.3.1	678	629	330	767	670	398	501	414	438
mRNA:Solyc05g012930.4.1	442	726	374	193	160	205	315	46	192
mRNA:Solyc05g012940.4.1	292	659	212	211	237	331	357	207	220
mRNA:Solyc05g012950.3.1	13498	82280	1969	2692	2357	8368	12756	164	8134
mRNA:Solyc05g012955.1.1	6286	42600	556	1032	1897	4209	6200	3	3522
mRNA:Solyc05g013000.3.1	4	95	0	0	1	1	3	0	4
mRNA:Solyc05g013005.1.1	156	216	0	58	12	14	142	2	32
mRNA:Solyc05g013010.3.1	47978	167253	40930	14790	3851	20531	40241	1714	29761
mRNA:Solyc05g013020.1.1	71	0	8	56	2	60	12	0	31
mRNA:Solyc05g013030.1.1	3640	5461	3174	2172	2151	2803	3196	2044	2441
mRNA:Solyc05g013040.3.1	1893	1921	1663	1614	1663	1788	2022	2512	1722
mRNA:Solyc05g013050.3.1	2014	3261	3274	1253	890	1716	1655	893	1693
mRNA:Solyc05g013060.4.1	380	574	241	229	240	142	379	178	220
mRNA:Solyc05g013070.3.1	5051	6571	7217	4286	1826	3923	3580	3330	3613
mRNA:Solyc05g013080.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013090.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013100.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013110.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013130.3.1	1320	2847	598	640	558	905	1074	505	738
mRNA:Solyc05g013140.4.1	494	1103	382	557	260	440	568	215	407
mRNA:Solyc05g013150.4.1	693	854	60	341	161	563	673	181	294
mRNA:Solyc05g013160.4.1	2029	3264	1229	775	1218	1590	1586	805	1627
mRNA:Solyc05g013170.2.1	895	3103	734	408	406	480	802	552	382
mRNA:Solyc05g013180.4.1	54	107	0	202	16	48	33	6	46
mRNA:Solyc05g013190.4.1	419	590	606	249	201	221	313	122	249
mRNA:Solyc05g013200.1.1	202	137	168	358	334	271	331	126	379
mRNA:Solyc05g013210.3.1	3469	2866	8603	3068	2149	5898	3367	4210	4045
mRNA:Solyc05g013220.2.1	4987	4524	12013	4328	2900	8706	5371	5569	5473
mRNA:Solyc05g013225.1.1	2	2	0	4	10	6	12	0	8
mRNA:Solyc05g013240.4.1	3665	5172	12806	2173	977	2740	2179	2099	3004
mRNA:Solyc05g013250.3.1	26	12	0	16	8	27	3	72	18
mRNA:Solyc05g013260.3.1	8	3	8	28	32	50	0	181	18
mRNA:Solyc05g013270.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013280.4.1	2354	2041	840	1630	1932	2071	3083	917	1916
mRNA:Solyc05g013290.2.1	199	305	206	131	52	108	241	6	116
mRNA:Solyc05g013300.1.1	1337	1432	157	865	1007	523	2018	141	667
mRNA:Solyc05g013310.1.1	423	559	2	378	469	206	959	0	284
mRNA:Solyc05g013320.1.1	855	1475	29	864	908	572	2092	0	726
mRNA:Solyc05g013330.4.1	85	110	0	85	61	54	185	0	73
mRNA:Solyc05g013340.3.1	4173	6589	4628	3017	2097	2956	3579	1880	2770
mRNA:Solyc05g013350.4.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013360.3.1	2	2	34	6	0	9	0	6	2
mRNA:Solyc05g013370.1.1	30	8	0	6	12	20	36	22	12
mRNA:Solyc05g013380.3.1	15118	22844	8004	4487	5271	7196	8850	6976	8461
mRNA:Solyc05g013390.1.1	267	402	99	175	232	96	374	18	166
mRNA:Solyc05g013400.4.1	1859	2485	1776	1887	1467	971	1927	697	1456
mRNA:Solyc05g013410.3.1	183	271	349	249	242	180	227	260	209
mRNA:Solyc05g013420.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013430.1.1	0	0	0	2	0	0	0	0	0
mRNA:Solyc05g013440.3.1	4745	15677	2909	2402	1934	3878	4798	3151	4202
mRNA:Solyc05g013450.4.1	969	5594	92	244	141	1750	1301	448	685
mRNA:Solyc05g013460.4.1	4550	16641	8508	2104	1197	4856	3121	1601	2867
mRNA:Solyc05g013470.4.1	46	91	109	20	35	37	49	23	55
mRNA:Solyc05g013480.4.1	6274	5693	4622	4733	3873	4222	5498	3578	4013
mRNA:Solyc05g013490.4.1	3274	3445	2037	3545	2626	1834	3638	1141	2185
mRNA:Solyc05g013500.4.1	104	255	147	87	149	176	216	96	117
mRNA:Solyc05g013510.4.1	2733	4733	2126	1492	1030	1592	1928	1267	1647
mRNA:Solyc05g013530.4.1	497	325	36	1070	1692	946	1632	485	1088
mRNA:Solyc05g013535.1.1	0	6	0	0	0	0	0	0	0
mRNA:Solyc05g013540.1.1	44	995	40	77	2073	331	3286	4	569
mRNA:Solyc05g013560.3.1	210	187	190	176	211	277	162	84	133
mRNA:Solyc05g013570.3.1	2433	4021	799	1485	1119	1179	1728	1103	1364
mRNA:Solyc05g013580.4.1	857	1291	620	568	668	647	937	593	724
mRNA:Solyc05g013590.1.1	0	2	0	0	0	0	0	0	0
mRNA:Solyc05g013600.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013610.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013613.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013617.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013620.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013630.1.1	412	384	12	207	168	649	648	218	422
mRNA:Solyc05g013640.1.1	132	62	38	90	70	147	258	78	87
mRNA:Solyc05g013650.2.1	0	0	0	45	0	0	0	0	0
mRNA:Solyc05g013660.4.1	967	703	577	1051	882	584	932	812	496
mRNA:Solyc05g013670.3.1	1916	1830	994	1189	1275	1733	1547	762	1979
mRNA:Solyc05g013680.3.1	118	88	12	38	4	75	65	24	30
mRNA:Solyc05g013690.4.1	668	778	26	334	70	622	934	74	156
mRNA:Solyc05g013700.4.1	2507	3673	2805	3356	2440	3620	4469	3206	3472
mRNA:Solyc05g013710.3.1	64	239	0	41	100	54	155	27	60
mRNA:Solyc05g013720.3.1	7818	4708	9871	4645	2663	4411	4044	2342	4600
mRNA:Solyc05g013730.3.1	1789	2871	2201	2226	1711	1828	2685	1651	1832
mRNA:Solyc05g013740.3.1	2942	2224	1392	2386	2285	1443	3672	762	1621
mRNA:Solyc05g013750.3.1	3437	3487	1272	2831	1219	2058	2081	815	1973
mRNA:Solyc05g013760.4.1	0	62	2	11	10	9	14	0	9
mRNA:Solyc05g013770.4.1	1907	2355	2182	1488	1309	1298	1770	1445	1185
mRNA:Solyc05g013780.3.1	3148	4576	3852	3494	2499	3073	3835	1404	3493
mRNA:Solyc05g013800.1.1	1685	1948	1421	1451	1583	1305	2349	972	1534
mRNA:Solyc05g013810.4.1	1351	1349	953	790	425	778	735	337	622
mRNA:Solyc05g013820.4.1	7348	10391	11471	3441	1921	4251	4652	2721	4038
mRNA:Solyc05g013830.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013840.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013843.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013847.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013850.2.1	192	4252	152	292	172	1526	606	126	504
mRNA:Solyc05g013860.4.1	8	167	0	12	2	64	22	0	18
mRNA:Solyc05g013870.4.1	56	3677	62	86	50	596	288	46	252
mRNA:Solyc05g013890.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013900.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013905.1.1	1793	3819	3302	301	300	544	573	151	434
mRNA:Solyc05g013920.4.1	23	21	12	19	47	14	30	2	32
mRNA:Solyc05g013930.2.1	59	0	0	43	0	0	28	4	0
mRNA:Solyc05g013940.4.1	817	1213	1970	996	617	855	1001	608	736
mRNA:Solyc05g013950.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc05g013960.3.1	1808	3849	5349	1872	1502	3336	2068	1527	2450
