IDENTIFIER	VALUE
Solyc10g038000	0.717666571
Solyc10g038060	2.039418949
Solyc10g038080	0.269969157
Solyc10g038110	-0.297960537
Solyc10g038120	0.135723492
Solyc10g038130	-0.874372804
Solyc10g038190	0.90015287
Solyc10g039190	0.672007807
Solyc10g039270	-0.049755089
Solyc10g039280	0.082933554
Solyc10g039290	-0.195101893
Solyc10g039360	0.759066198
Solyc10g039380	-0.134720746
Solyc10g039383	1.593547957
Solyc10g039390	5.194046316
Solyc10g039430	-0.180124876
Solyc10g061930	-0.040086537
Solyc10g061940	0.037515089
Solyc10g061950	0.921057831
Solyc10g061955	1.212392133
Solyc10g061960	0.099919778
Solyc10g061970	-0.635560115
Solyc10g062160	-0.174826969
Solyc10g062180	0.50028714
Solyc10g062200	0.336859153
Solyc10g062220	0.022155102
Solyc10g062340	0.411685944
Solyc10g044450	0.352246718
Solyc10g044470	-0.141866035
Solyc10g044480	0.426530828
Solyc10g044510	0.32853161
Solyc10g044520	-0.350847599
Solyc10g044530	2.260488241
Solyc10g044640	0.249007979
Solyc10g044670	0.0718646
Solyc10g044680	1.267499753
Solyc10g044710	-0.492693935
Solyc10g044720	0.789419669
Solyc10g044740	-0.0636085
Solyc10g044780	0.053288437
Solyc10g044840	-0.42668584
Solyc10g044900	0.557954524
Solyc10g044910	-0.0428752
Solyc10g044960	1.057677094
Solyc10g044984	1.919347476
Solyc10g044986	1.787670261
Solyc10g045040	3.191622604
Solyc10g045157	2.679448072
Solyc10g045170	1.501223072
Solyc10g045180	0.615885182
Solyc10g045190	0.89240734
Solyc10g045240	-2.941294809
Solyc10g045270	1.188339529
Solyc10g045290	-0.527346217
Solyc10g045310	0.985962737
Solyc10g045320	0.860871627
Solyc10g045350	1.000110016
Solyc10g045380	0.426881373
Solyc10g045385	1.274189523
Solyc10g045390	0.5736607
Solyc10g045420	1.090422102
Solyc10g045430	-0.027543264
Solyc10g150117	1.376700573
Solyc10g045435	1.817840491
Solyc10g045490	0.710663201
Solyc10g045540	0.274967764
Solyc10g045550	-0.066988062
Solyc10g045580	2.839114204
Solyc10g045600	-0.396934607
Solyc10g045610	-0.892480403
Solyc10g045630	0.533051309
Solyc10g045640	-0.295795492
Solyc10g046770	1.466037661
Solyc10g046930	0.603773896
Solyc10g046970	0.0553091
Solyc10g047000	0.247404282
Solyc10g047030	0.918132095
Solyc10g047040	1.127320727
Solyc10g047050	-0.649747773
Solyc10g047110	-0.131253518
Solyc10g047120	0.054161252
Solyc10g047130	0.850539416
Solyc10g047140	-0.203333812
Solyc10g047170	1.322758882
Solyc10g047200	1.007274336
Solyc10g047210	0.170657044
Solyc10g047220	0.607424502
Solyc10g047240	0.287549629
Solyc10g047260	1.087923323
Solyc10g047270	-0.303883176
Solyc10g047290	-0.348461702
Solyc10g047300	0.438233756
Solyc10g047320	-0.678495486
Solyc10g047330	0.733843366
Solyc10g047350	0.239886668
Solyc10g047360	0.764288306
Solyc10g047370	-0.033320685
Solyc10g047530	-0.558415552
Solyc10g047540	-0.706092033
Solyc10g047610	0.567767453
Solyc10g047630	-0.403689754
Solyc10g047640	-0.274700346
Solyc10g047650	0.219030312
Solyc10g047660	1.783909154
Solyc10g047670	0.963841888
Solyc10g150122	-2.128616376
Solyc10g047810	-0.419692225
Solyc10g047900	3.184707669
Solyc10g047930	0.737730239
Solyc10g047950	0.945725047
Solyc10g047960	-0.343274757
Solyc10g048030	2.042884683
Solyc10g048190	-0.043812925
Solyc10g049210	0.612208315
Solyc10g049270	0.181869562
Solyc10g049280	-1.174624396
Solyc10g049360	0.210726768
Solyc10g049420	4.907618007
Solyc10g049515	-0.259060441
Solyc10g049530	-2.028099032
Solyc10g049560	2.598359005
Solyc10g049570	0.899135708
Solyc10g049580	0.451438634
Solyc10g049600	0.866307979
Solyc10g049620	-0.265950573
Solyc10g049630	-0.23368548
Solyc10g049640	0.78289433
Solyc10g049650	1.032100347
Solyc10g049660	-1.348153308
Solyc10g049710	0.243629951
Solyc10g049750	1.458731307
Solyc10g049780	-2.006702434
Solyc10g049790	1.212315417
Solyc10g049800	0.995521506
Solyc10g049815	1.741391786
Solyc10g049850	-0.069879037
Solyc10g049870	-0.286095287
Solyc10g049890	-0.680169295
Solyc10g049917	-0.2556945
Solyc10g049970	0.180684633
Solyc10g050060	-0.450523573
Solyc10g150127	-0.676740998
Solyc10g050110	0.114469038
Solyc10g050160	3.078660423
Solyc10g050170	0.719555381
Solyc10g050190	-1.463120838
Solyc10g050200	1.832423214
Solyc10g050210	0.840408032
Solyc10g050220	-0.106074671
Solyc10g050230	0.087143309
Solyc10g050430	1.278356277
Solyc10g050440	-0.374912818
Solyc10g050445	0.550499435
Solyc10g050450	1.071377366
Solyc10g050510	1.489871259
Solyc10g050540	0.393669813
Solyc10g150128	0.723324236
Solyc10g050770	2.643242185
Solyc10g050777	2.08797776
Solyc10g050840	0.752378901
Solyc10g050850	0.660635572
Solyc10g050860	0.805892786
Solyc10g050870	0.433318283
Solyc10g050880	5.966343675
Solyc10g050890	-0.787473426
Solyc10g050910	1.339696966
Solyc10g050920	1.238422452
Solyc10g050970	2.54033702
Solyc10g150129	1.962170617
Solyc10g051010	0.901530273
Solyc10g051020	1.58747732
Solyc10g051030	0.082147064
Solyc10g051050	2.674272776
Solyc10g051070	0.967871442
Solyc10g051080	2.011742276
Solyc10g051090	0.291434828
Solyc10g051110	0.030872343
Solyc10g051120	0.045859526
Solyc10g051130	-0.114978725
Solyc10g051140	1.85286539
Solyc10g051150	2.3763412
Solyc10g051200	0.105937544
Solyc10g051215	0.399524553
Solyc10g051220	0.822301573
Solyc10g051230	1.191193511
Solyc10g051240	1.603191694
Solyc10g051250	1.640114897
Solyc10g051270	-0.261723404
Solyc10g051300	0.2254593
Solyc10g051310	-0.121222427
Solyc10g051340	0.325428401
Solyc10g051350	-0.407140701
Solyc10g051373	1.750960915
Solyc10g051377	0.623723954
Solyc10g052490	0.764153664
Solyc10g052500	1.180638942
Solyc10g052510	0.324340618
Solyc10g052530	-0.311102376
Solyc10g052540	-0.498551872
Solyc10g052550	-0.023225159
Solyc10g052600	-1.197370154
Solyc10g052660	0.670301815
Solyc10g052650	0.943998611
Solyc10g052710	-1.671968744
Solyc10g052712	1.062285278
Solyc10g052716	2.443382566
Solyc10g052880	0.428303247
Solyc10g053880	1.838593658
Solyc10g053970	0.195020171
Solyc10g054010	1.926679477
Solyc10g054030	0.872673276
Solyc10g054040	0.475784021
Solyc10g054060	0.953039704
Solyc10g054080	-0.402867514
Solyc10g054100	0.405912276
Solyc10g054280	-1.577332017
Solyc10g054320	-0.451602491
Solyc10g054330	-0.065033884
Solyc10g054380	1.992511243
Solyc10g054400	1.404610363
Solyc10g054420	0.733168143
Solyc10g054440	1.709333422
Solyc10g054470	1.701544171
Solyc10g054480	1.616812297
Solyc10g054560	0.338807284
Solyc10g054570	-0.830437788
Solyc10g054590	-0.301042538
Solyc10g054660	1.03080194
Solyc10g054670	1.631572906
Solyc10g054720	1.094959931
Solyc10g054727	1.529333168
Solyc10g054730	0.483868519
Solyc10g054770	0.052009283
Solyc10g054780	-0.236842322
Solyc10g054790	2.967686511
Solyc10g054810	-3.478283159
Solyc10g054820	2.319127
Solyc10g054840	1.411393995
Solyc10g054850	0.37213816
Solyc10g054860	0.888062399
Solyc10g054870	-0.477655547
Solyc10g054880	0.15026332
Solyc10g054900	5.905282704
Solyc10g054910	1.403733274
Solyc10g054930	0.465451611
Solyc10g055200	2.085006602
Solyc10g055240	1.767627901
Solyc10g055250	1.621215902
Solyc10g055260	-1.050382996
Solyc10g055375	1.983758485
Solyc10g055390	0.174003027
Solyc10g055400	2.095967437
Solyc10g055410	0.557440927
Solyc10g055420	1.601664902
Solyc10g055450	-0.043533886
Solyc10g055460	2.24118367
Solyc10g055540	0.8646357
Solyc10g055545	1.635286135
Solyc10g055550	0.288931042
Solyc10g055560	0.71824542
Solyc10g055593	1.76926159
Solyc10g055597	1.758886573
Solyc10g055620	2.829100652
Solyc10g055630	1.093614922
Solyc10g055640	0.027014963
Solyc10g055650	-0.338617073
Solyc10g055655	1.674646424
Solyc10g055670	-0.221232998
Solyc10g055680	0.204824917
Solyc10g055700	0.519672152
Solyc10g055710	1.253605011
Solyc10g055720	0.333859987
Solyc10g055730	0.211529395
Solyc10g055740	1.445919834
Solyc10g055760	1.67829769
Solyc10g055770	0.02722735
Solyc10g055780	0.150669045
Solyc10g055790	-0.313293902
Solyc10g055800	-1.806896422
Solyc10g055810	-1.872959371
Solyc10g055820	-2.495826045
Solyc10g073357	1.296983174
Solyc10g074440	0.965905864
Solyc10g074460	0.172612583
Solyc10g074470	0.73772596
Solyc10g074490	4.268776017
Solyc10g074500	0.284669589
Solyc10g074530	1.993562916
Solyc10g074540	-0.372913555
Solyc10g074550	2.482559984
Solyc10g074560	1.370389543
Solyc10g074570	-0.11707969
Solyc10g074580	0.206324459
Solyc10g074590	-0.189948875
Solyc10g074600	0.941823229
Solyc10g074610	1.332443623
Solyc10g074630	0.820950469
Solyc10g074650	0.570569148
Solyc10g074680	0.35859587
Solyc10g074690	0.465317878
Solyc10g074700	0.519770032
Solyc10g074710	-0.564429362
Solyc10g074720	-0.558240023
Solyc10g074730	0.921848807
Solyc10g074740	0.504267572
Solyc10g074750	1.548176627
Solyc10g074790	1.232980913
Solyc10g074800	0.359513329
Solyc10g074810	0.284970262
Solyc10g074820	0.074081385
Solyc10g074860	-0.131651379
Solyc10g074870	-0.2767254
Solyc10g074880	-0.501374469
Solyc10g074890	0.272740028
Solyc10g074900	-0.555195308
Solyc10g074910	0.508205635
Solyc10g074920	1.035430644
Solyc10g074930	0.573246927
Solyc10g074940	-0.430534453
Solyc10g074950	-0.040126123
Solyc10g074970	0.521995306
Solyc10g074980	-0.299594664
Solyc10g074990	1.068138755
Solyc10g075000	-2.593478572
Solyc10g075020	0.194080143
Solyc10g075030	0.909526147
Solyc10g075040	0.085665885
Solyc10g075070	2.239384189
Solyc10g075090	3.173478892
Solyc10g075100	2.196738994
Solyc10g075103	1.362041084
Solyc10g075107	2.130545392
Solyc10g075110	1.062152978
Solyc10g075118	2.273190933
Solyc10g075150	2.842529969
Solyc10g075160	2.211965861
Solyc10g076180	0.931609551
Solyc10g076200	1.522605317
Solyc10g076210	0.208607945
Solyc10g076220	2.416519549
Solyc10g076240	0.416522052
Solyc10g076250	0.989155687
Solyc10g076260	0.101823194
Solyc10g076270	0.222130398
Solyc10g076280	-0.64405229
Solyc10g076290	-0.027224594
Solyc10g076300	1.542604612
Solyc10g076350	-0.336627769
Solyc10g076360	-0.029068653
Solyc10g076370	1.84296753
Solyc10g076410	0.460279252
Solyc10g076420	0.169685007
Solyc10g076450	-0.009471569
Solyc10g076460	-0.683255291
Solyc10g076480	-1.017925321
Solyc10g076500	1.384677031
Solyc10g076510	-0.283441277
Solyc10g076515	3.682074816
Solyc10g076530	-3.546033469
Solyc10g076540	-0.299175222
Solyc10g076550	0.557637846
Solyc10g076560	-1.303443253
Solyc10g076570	0.658141444
Solyc10g076580	0.140706713
Solyc10g076590	0.314956215
Solyc10g076600	-0.183524184
Solyc10g076610	-1.019750157
Solyc10g076650	-0.798555625
Solyc10g076660	-0.463822102
Solyc10g076690	-0.115423034
Solyc10g076700	-0.142275831
Solyc10g076710	-0.299327023
Solyc10g076720	0.738460372
Solyc10g076730	1.234439112
Solyc10g076740	1.010028503
Solyc10g076750	0.633784955
Solyc10g076760	0.76433488
Solyc10g076780	0.075005412
Solyc10g076790	0.540752477
Solyc10g076800	0.781562065
Solyc10g076810	1.951105279
Solyc10g076820	-0.966106135
Solyc10g076830	2.562756753
Solyc10g076840	0.017152914
Solyc10g076860	-0.747365508
Solyc10g076870	0.680953382
Solyc10g076880	-0.382678996
Solyc10g076890	0.589808257
Solyc10g076900	1.25478196
Solyc10g076910	0.252719076
Solyc10g076915	0.824117139
Solyc10g076920	0.533344459
Solyc10g076930	0.323674265
Solyc10g076940	-1.513304685
Solyc10g076990	1.519553758
Solyc10g076995	-0.102848747
Solyc10g077000	0.610947327
Solyc10g077010	0.829795614
Solyc10g077020	0.421431625
Solyc10g077030	-0.156918273
Solyc10g077040	0.263473917
Solyc10g077050	0.647280923
Solyc10g077065	0.314345831
Solyc10g077070	0.459839184
Solyc10g077090	0.964415729
Solyc10g077100	0.222377466
Solyc10g077105	0.68649968
Solyc10g077110	0.667574555
Solyc10g077120	0.514581975
Solyc10g077130	2.200910288
Solyc10g078150	0.305559339
Solyc10g078160	0.5360075
Solyc10g078180	-0.022716452
Solyc10g078190	0.932382807
Solyc10g078220	2.219575124
Solyc10g078230	0.912309937
Solyc10g078240	0.923762518
Solyc10g078250	0.324120171
Solyc10g078280	0.503330351
Solyc10g078300	0.551263303
Solyc10g078310	0.462120719
Solyc10g078320	1.373488248
Solyc10g078330	-0.234457019
Solyc10g078340	-0.496350989
Solyc10g078350	1.68561882
Solyc10g078360	1.431066963
Solyc10g078370	-0.235190152
Solyc10g078380	0.796936582
Solyc10g078390	0.165975482
Solyc10g078400	-0.082223132
Solyc10g078410	0.538592314
Solyc10g078420	1.606555482
Solyc10g078430	0.035543727
Solyc10g078440	0.107881637
Solyc10g078450	0.796331481
Solyc10g078470	2.530676092
Solyc10g078480	0.156411361
Solyc10g078490	-0.209814113
Solyc10g078500	0.036826055
Solyc10g078510	-0.968751436
Solyc10g078520	0.371860957
Solyc10g078530	0.419679703
Solyc10g078540	0.674630418
Solyc10g078550	-0.262378037
Solyc10g078560	0.864732874
Solyc10g078570	0.81175591
Solyc10g078580	1.386822936
Solyc10g078590	0.887477608
Solyc10g078600	1.930962915
Solyc10g078620	0.183045799
Solyc10g078630	1.54163269
Solyc10g078660	0.661703961
Solyc10g078670	0.926199308
Solyc10g078680	-0.428116338
Solyc10g078690	0.618901614
Solyc10g078700	-0.868928229
Solyc10g078710	-0.013795213
Solyc10g078715	0.039955593
Solyc10g078720	1.75283142
Solyc10g078730	0.637277036
Solyc10g078740	-0.771961916
Solyc10g078750	0.639454527
Solyc10g078770	6.060673996
Solyc10g078790	-0.033472359
Solyc10g078830	-0.517393001
Solyc10g078860	0.305949562
Solyc10g078900	0.061051307
Solyc10g078910	0.419946706
Solyc10g078920	0.064729051
Solyc10g078930	0.581626715
Solyc10g078950	0.516109119
Solyc10g078960	0.113161494
Solyc10g079000	-0.6924943
Solyc10g079010	-0.091529892
Solyc10g079050	1.055046571
Solyc10g079070	0.288248244
Solyc10g079080	0.043725982
Solyc10g079090	0.22492082
Solyc10g079100	0.325708274
Solyc10g079110	-0.393125344
Solyc10g079120	0.654881022
Solyc10g079130	-0.704455901
Solyc10g079140	1.04942594
Solyc10g079150	6.4213844
Solyc10g079155	1.533593598
Solyc10g079160	0.658949997
Solyc10g079170	0.136319746
Solyc10g079190	1.269242743
Solyc10g079200	0.196117028
Solyc10g079230	1.464382387
Solyc10g079240	0.453056917
Solyc10g079250	1.028570042
Solyc10g079260	0.32121571
Solyc10g079280	-0.073001556
Solyc10g079290	-0.027087205
Solyc10g079300	-0.037419293
Solyc10g079310	0.384617581
Solyc10g079320	-2.0135252
Solyc10g079350	0.475598929
Solyc10g079360	-0.15241787
Solyc10g079370	0.164870519
Solyc10g079380	7.973824118
Solyc10g079410	3.975772991
Solyc10g079420	2.144969838
Solyc10g079430	1.371701026
Solyc10g079440	0.279803071
Solyc10g079450	-0.089464929
Solyc10g079460	-0.444277119
Solyc10g079470	-0.053103541
Solyc10g079480	0.131292447
Solyc10g079490	-0.00136821
Solyc10g079500	0.852866126
Solyc10g079510	0.48138322
Solyc10g079520	1.166228746
Solyc10g079550	0.975074561
Solyc10g079560	-0.195751595
Solyc10g079580	1.010583058
Solyc10g079590	-0.755187027
Solyc10g079600	-0.569847072
Solyc10g079610	0.719613124
Solyc10g079620	1.71015536
Solyc10g079640	0.418685703
Solyc10g079690	2.314865492
Solyc10g079700	-0.171430821
Solyc10g079710	1.145071625
Solyc10g079720	0.271630688
Solyc10g079730	-0.325647623
Solyc10g079740	-0.140853276
Solyc10g079750	0.870800152
Solyc10g079755	1.461979821
Solyc10g079770	1.196615633
Solyc10g079780	1.285150546
Solyc10g079790	1.721931148
Solyc10g079810	1.389050896
Solyc10g079820	0.697882585
Solyc10g079830	0.84324396
Solyc10g079840	0.410569093
Solyc10g079850	0.873343175
Solyc10g079860	1.032636869
Solyc10g079870	1.39879711
Solyc10g079880	0.662732755
Solyc10g079890	0.171041547
Solyc10g079910	-1.359932708
Solyc10g079920	0.950020231
Solyc10g079930	1.572056218
Solyc10g079940	1.502372793
Solyc10g079950	-0.259319011
Solyc10g079960	0.988782225
Solyc10g079970	0.210213549
Solyc10g079980	0.75571215
Solyc10g079990	0.471592695
Solyc10g080010	0.554639637
Solyc10g080020	0.80633887
Solyc10g080040	-0.036669549
Solyc10g080070	0.287400958
Solyc10g080080	-0.165547584
Solyc10g080090	0.480518877
Solyc10g080100	0.649482126
Solyc10g080110	0.976754427
Solyc10g080130	2.588844215
Solyc10g080150	0.118313819
Solyc10g080160	0.629329649
Solyc10g080180	0.547827184
Solyc10g080190	1.311088367
Solyc10g080200	1.232757969
Solyc10g080220	0.335849984
Solyc10g080230	1.598346641
Solyc10g080240	1.739069188
Solyc10g080260	0.006323801
Solyc10g080300	1.547206093
Solyc10g080320	0.419291541
Solyc10g080330	0.404154314
Solyc10g080340	-0.24138874
Solyc10g080350	0.37089588
Solyc10g080360	2.728664898
Solyc10g080370	2.592951563
Solyc10g080380	2.605756597
Solyc10g080390	0.739675835
Solyc10g150142	1.400361706
Solyc10g080400	0.279823272
Solyc10g080420	-0.005983246
Solyc10g080430	-1.49140875
Solyc10g080440	-0.129093062
Solyc10g080450	-0.116035717
Solyc10g080470	0.833782348
Solyc10g080480	0.503662579
Solyc10g080490	0.862105402
Solyc10g080500	-1.292552452
Solyc10g080520	0.344784777
Solyc10g080530	1.689076968
Solyc10g080540	0.381589707
Solyc10g080550	0.912678147
Solyc10g080560	0.374859108
Solyc10g080570	2.627915197
Solyc10g080590	0.844445623
Solyc10g080600	0.955960078
Solyc10g080610	1.526163475
Solyc10g080620	0.151553866
Solyc10g080630	0.202383906
Solyc10g080640	-0.094973796
Solyc10g080660	1.139097809
Solyc10g080670	0.644415096
Solyc10g080680	0.371927274
Solyc10g080690	0.216256803
Solyc10g080700	-0.17415615
Solyc10g080710	0.878408746
Solyc10g080720	0.899954886
Solyc10g080725	1.53118536
Solyc10g080730	2.406330508
Solyc10g080740	0.300773985
Solyc10g080760	0.513644467
Solyc10g080770	0.647326722
Solyc10g080780	1.348548181
Solyc10g080810	0.075406693
Solyc10g150143	1.055318672
Solyc10g080840	0.594239854
Solyc10g150144	1.410078032
Solyc10g080870	-0.087050157
Solyc10g080880	1.415696365
Solyc10g080890	0.96423837
Solyc10g080900	1.631002146
Solyc10g080920	1.403593993
Solyc10g080930	0.847289218
Solyc10g080940	0.791089276
Solyc10g080950	-0.323216368
Solyc10g080960	0.885869426
Solyc10g080970	-0.013152408
Solyc10g080980	2.585831504
Solyc10g081000	0.804848221
Solyc10g081010	-0.080388692
Solyc10g081020	0.385157776
Solyc10g081030	0.638313846
Solyc10g081040	1.879886164
Solyc10g081050	1.12231947
Solyc10g081060	0.824942929
Solyc10g081100	0.473469084
Solyc10g081080	0.382295564
Solyc10g081110	0.20148731
Solyc10g081120	0.238208133
Solyc10g081130	-0.132715989
Solyc10g081140	-0.269238108
Solyc10g081150	-0.010423952
Solyc10g081160	-0.345577682
Solyc10g081170	-0.099755258
Solyc10g081180	0.619005556
Solyc10g081190	0.145218109
Solyc10g081200	0.321550008
Solyc10g081205	1.29321164
Solyc10g081210	0.684418236
Solyc10g081220	1.614329012
Solyc10g081230	0.170306097
Solyc10g081240	0.472895432
Solyc10g081250	0.387109919
Solyc10g081260	0.355718636
Solyc10g081270	0.031241475
Solyc10g081280	0.855905514
Solyc10g081290	1.191761014
Solyc10g081300	1.669350607
Solyc10g081310	0.188436795
Solyc10g081320	1.941903149
Solyc10g081330	0.426399189
Solyc10g081340	1.082900041
Solyc10g081350	0.099145885
Solyc10g081360	0.252351605
Solyc10g081370	0.906003573
Solyc10g081380	1.051623632
Solyc10g081410	0.62628206
Solyc10g081420	1.187338915
Solyc10g081430	-0.044810982
Solyc10g081440	0.161644169
Solyc10g081450	0.467324362
Solyc10g081460	0.10248727
Solyc10g081470	-0.407760114
Solyc10g081480	1.580401525
Solyc10g081490	0.23147932
Solyc10g081500	4.836271696
Solyc10g081510	-0.811804504
Solyc10g081530	-0.248801406
Solyc10g081540	0.098914505
Solyc10g081560	2.764406203
Solyc10g081570	1.013142897
Solyc10g081575	2.04174657
Solyc10g081580	0.339890942
Solyc10g081590	0.937577714
Solyc10g081600	0.016361601
Solyc10g081610	0.1741137
Solyc10g081620	0.409812339
Solyc10g081630	1.018901072
Solyc10g081640	0.454783784
Solyc10g081650	0.493309356
Solyc10g081660	-0.422691035
Solyc10g081680	1.108701535
Solyc10g081700	0.970780464
Solyc10g081710	0.835967394
Solyc10g081720	-0.407779127
Solyc10g081730	0.314529109
Solyc10g081740	0.147299704
Solyc10g081750	1.037802048
Solyc10g081760	1.052330669
Solyc10g081770	-0.146690261
Solyc10g081790	0.690969258
Solyc10g081800	0.37181146
Solyc10g081810	-0.987540766
Solyc10g081820	-0.314219512
Solyc10g081830	1.592126933
Solyc10g081840	2.223425032
Solyc10g081850	-0.043870205
Solyc10g081860	1.249433811
Solyc10g081870	1.047632472
Solyc10g081875	0.793898522
Solyc10g081880	0.162972017
Solyc10g081900	0.301748965
Solyc10g081910	0.92861777
Solyc10g081920	-0.601942181
Solyc10g081930	0.43284997
Solyc10g081940	0.642998522
Solyc10g150145	-0.593815761
Solyc10g081970	4.287793826
Solyc10g081980	3.49313474
Solyc10g082000	1.17444105
Solyc10g082020	-0.836706611
Solyc10g082030	-0.79909017
Solyc10g082050	0.645402151
Solyc10g082064	1.223463126
Solyc10g082066	1.1494947
Solyc10g082068	1.537781303
Solyc10g083110	1.145865076
Solyc10g083120	0.445224363
Solyc10g083140	1.138673203
Solyc10g083150	0.868199615
Solyc10g083160	0.749083752
Solyc10g150146	0.893548748
Solyc10g083170	-0.759051191
Solyc10g083180	1.111649116
Solyc10g083190	0.191039337
Solyc10g083200	0.563769203
Solyc10g083210	1.126014048
Solyc10g083220	0.57856631
Solyc10g083230	1.759002371
Solyc10g083240	1.134204234
Solyc10g083260	0.499259409
Solyc10g083270	0.758325002
Solyc10g083280	0.068583546
Solyc10g083290	0.25395987
Solyc10g083300	0.206808686
Solyc10g083310	-0.221255974
Solyc10g083330	0.732130999
Solyc10g083340	1.161116813
Solyc10g083350	0.039960655
Solyc10g083360	0.643281577
Solyc10g083370	1.163401962
Solyc10g083380	1.098033249
Solyc10g083400	5.859494728
Solyc10g083410	1.052755988
Solyc10g083430	2.757109363
Solyc10g083440	1.860635924
Solyc10g083450	1.307196403
Solyc10g083460	2.112779985
Solyc10g083470	1.101804082
Solyc10g083480	-0.036137897
Solyc10g083490	-0.451471851
Solyc10g083500	1.205669373
Solyc10g083510	-0.03635516
Solyc10g083520	0.335789244
Solyc10g083530	0.652348041
Solyc10g083570	-0.471327676
Solyc10g083580	2.186218977
Solyc10g083590	0.739674152
Solyc10g083600	0.835789744
Solyc10g083610	0.063218874
Solyc10g083630	-0.186429599
Solyc10g083640	0.931308581
Solyc10g083650	-0.345444396
Solyc10g083670	-1.023383676
Solyc10g083690	1.928281828
Solyc10g083700	1.109873628
Solyc10g083710	0.90391384
Solyc10g083720	-1.029787129
Solyc10g083730	1.851035136
Solyc10g083740	0.879174897
Solyc10g083760	0.532476821
Solyc10g083780	0.494080996
Solyc10g083790	-0.022316133
Solyc10g083800	-0.002385713
Solyc10g083840	0.778621956
Solyc10g083850	0.085355833
Solyc10g083860	1.038410213
Solyc10g083870	0.690713985
Solyc10g083880	5.515181979
Solyc10g083890	-1.125221256
Solyc10g083910	0.745050012
Solyc10g083920	0.136198116
Solyc10g083930	0.889956306
Solyc10g083940	0.353498166
Solyc10g083950	0.803780123
Solyc10g083960	0.688558408
Solyc10g083970	0.337279292
Solyc10g083990	0.152422778
Solyc10g084000	3.083654275
Solyc10g084020	0.719278459
Solyc10g084040	0.55125919
Solyc10g084050	-0.038979442
Solyc10g084070	0.447320082
Solyc10g084080	1.029045081
Solyc10g084090	-0.054043771
Solyc10g084100	0.887656065
Solyc10g084120	5.834436373
Solyc10g084140	-0.816634113
Solyc10g084150	-0.549459988
Solyc10g084160	0.603223871
Solyc10g084170	2.395097215
Solyc10g084180	-0.306010486
Solyc10g084210	-0.347463809
Solyc10g084220	-0.104618581
Solyc10g084250	-0.351004455
Solyc10g084260	0.318877874
Solyc10g150149	-0.369568651
Solyc10g084270	0.160374262
Solyc10g084280	-0.364626582
Solyc10g084290	-0.356033378
Solyc10g084310	0.743360544
Solyc10g084320	0.288273256
Solyc10g084340	-0.182240585
Solyc10g084350	0.143871708
Solyc10g084360	0.820241647
Solyc10g084370	0.993821528
Solyc10g084380	0.754093505
Solyc10g084400	-0.050123704
Solyc10g084420	0.178578972
Solyc10g084430	2.575081067
Solyc10g084440	0.766991779
Solyc10g084510	1.405085483
Solyc10g084520	-0.162284454
Solyc10g084530	-0.172765019
Solyc10g084540	0.712191442
Solyc10g084550	-0.248599071
Solyc10g084560	0.397729082
Solyc10g087030	1.345858437
Solyc10g084590	0.078269139
Solyc10g084610	0.477271376
Solyc10g084620	0.314632724
Solyc10g084630	0.648207761
Solyc10g084640	-0.385116126
Solyc10g084650	0.36449074
Solyc10g084660	-0.070918579
Solyc10g084670	-0.206445528
Solyc10g084680	0.414844047
Solyc10g084690	-0.298278952
Solyc10g084700	0.164911392
Solyc10g084720	-1.053108975
Solyc10g084730	0.632213789
Solyc10g084740	1.099612093
Solyc10g084760	-0.047526243
Solyc10g084770	-0.07814441
Solyc10g084800	-0.699004546
Solyc10g084810	0.248289307
Solyc10g084820	0.552963048
Solyc10g084830	0.244726935
Solyc10g084840	-0.801078235
Solyc10g084850	0.393407553
Solyc10g084880	1.427081169
Solyc10g084890	-0.219230866
Solyc10g084900	-1.176415925
Solyc10g084920	-0.162504338
Solyc10g084930	-0.309039448
Solyc10g084940	-0.336576106
Solyc10g084950	-1.147457857
Solyc10g084960	1.719263648
Solyc10g084970	0.977045005
Solyc10g085000	-0.726654973
Solyc10g085010	1.81618677
Solyc10g085020	-0.340233779
Solyc10g085030	2.577727392
Solyc10g085040	0.511057235
Solyc10g085050	0.62614638
Solyc10g085060	-0.077416767
Solyc10g085070	0.549052456
Solyc10g085080	-0.442124882
Solyc10g085090	2.136870528
Solyc10g085100	0.203879283
Solyc10g085120	-0.087889677
Solyc10g085130	-0.760033753
Solyc10g085140	0.649668447
Solyc10g085150	0.32857437
Solyc10g085160	0.504777971
Solyc10g085180	0.230130974
Solyc10g085190	0.30255984
Solyc10g085200	-0.543720026
Solyc10g085215	0.734538821
Solyc10g085220	0.147499454
Solyc10g085280	1.985915116
Solyc10g085290	0.247262465
Solyc10g085300	0.314058678
Solyc10g085310	-0.858688701
Solyc10g085320	-0.483033598
Solyc10g085330	-0.419219719
Solyc10g085340	-0.430176235
Solyc10g085350	-0.288845016
Solyc10g085400	0.273374103
Solyc10g085410	-0.105681307
Solyc10g085420	-1.035951402
Solyc10g085430	-0.351136271
Solyc10g085440	-0.353972269
Solyc10g085450	-0.235885084
Solyc10g085460	0.637556962
Solyc10g085470	1.544914449
Solyc10g085480	-0.060249147
Solyc10g085490	0.389121314
Solyc10g085500	1.791209269
Solyc10g085550	-0.873264721
Solyc10g085560	0.330455852
Solyc10g085570	-0.015934922
Solyc10g085580	0.307920748
Solyc10g085590	0.559716876
Solyc10g085600	-0.097954037
